Usuario,Nombre,Fecha,Texto,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs,Tipo,Puntaje,Puntaje_v3
@911SanPedro,Rescate 911 San Pedro,"Jun 20, 2024 · 5:31 AM UTC",nos encontramos atendiendo junto a bomberosnl el reporte de un incendio en un árbol y cableado sobre la av ricardo margain y av del roble spgg pcsp,23,4,2,1,https://twitter.com/911SanPedro/status/1803661815081038257#m,['https://pbs.twimg.com/media/GQfk3NlXwAA-Ebh.jpg'],,,eléctrico,0.0694654583930969,-1.6441367007791996
@Informativo3651,Informativo365,"Sep 4, 2024 · 10:52 PM UTC",por lluvia se desprende parte del techo de cristal de la plazaáuriga en sanpedrogarzagarcia en el lugar se presentan escurrimientos y se reportan personas lesionadas varios negocios dejaron de operar extreme precauciones,36,14,0,0,https://twitter.com/Informativo3651/status/1831465379329425462#m,['https://pbs.twimg.com/media/GWqsBYwbEAAp0u5.jpg'],,,lluvia,-1.6797702959738672,-1.4624973833560944
@Informativo3651,Informativo365,"Sep 3, 2024 · 3:06 AM UTC",lluvias en nuevoleon deja varias zonas inundadas juarez y guadalupe los más afectados imágenes de un camión urbano que transitaba por una de las avenidas del municipio de juareznl,38,6,2,2,https://twitter.com/Informativo3651/status/1830804546018291941#m,,['https://video.twimg.com/ext_tw_video/1830804529710768131/pu/pl/PmT_drUWCPeVhvDC.m3u8?tag=12'],,inundación,-1.4449976738542318,-1.2801013141870499
@Informativo3651,Informativo365,"Aug 31, 2024 · 4:44 AM UTC",mujer es captada tratando de rescatar su mercancía que era arrastrada por la corriente que se formó por las lluvias intensas que azotaron a la zona norponiente de monterrey mercado de la talleres,544,96,44,5,https://twitter.com/Informativo3651/status/1829742040009130364#m,,['https://video.twimg.com/ext_tw_video/1829741986980491264/pu/pl/CtLnuQdy25w1B78h.m3u8?tag=12&v=4c2'],,lluvia,-0.2059907466173172,-1.387164730578661
@Informativo3651,Informativo365,"Aug 31, 2024 · 1:11 AM UTC",cancelan servicio del transmetro en talleres en monterrey las calles aledañas se encuentran inundadas por las lluvias que se presentan en algunas partes de la zona metropolitana precaución,23,13,3,0,https://twitter.com/Informativo3651/status/1829688426209427694#m,"['https://pbs.twimg.com/media/GWRb7QHWMAA7uXh.jpg', 'https://pbs.twimg.com/media/GWRb7V-WwAEO3jX.jpg', 'https://pbs.twimg.com/media/GWRb7V1WUAA8EE4.jpg']",,,inundación,-1.4682527552358806,-1.4041377492249012
@Informativo3651,Informativo365,"Jul 12, 2024 · 5:34 AM UTC",lluvias el carmen nuevoleon,70,18,0,0,https://twitter.com/Informativo3651/status/1811635260133900785#m,,['https://video.twimg.com/ext_tw_video/1811635172699508736/pu/pl/86XM0axeOre5v3r8.m3u8?tag=12'],,lluvia,-0.2774472236633301,-1.3408705107867718
@Informativo3651,Informativo365,"Jul 12, 2024 · 5:33 AM UTC",lluvias nl precaución al transitar por la avenida camino real a santa rosa en apodaca,21,6,1,0,https://twitter.com/Informativo3651/status/1811635056496005255#m,,['https://video.twimg.com/ext_tw_video/1811634891194531840/pu/pl/AaN4VcoXocAniB4v.m3u8?tag=12'],,lluvia,-0.9383719861507416,-1.378764508292079
@Informativo3651,Informativo365,"Jul 11, 2024 · 12:38 AM UTC",lluvias lluvias escurrimientos importantes sobre la avenida san bernabé y lincoln en el sector de la alianza en monterrey vecinos advierten que no hay paso vehícular pcmty colosioriojas,147,39,1,0,https://twitter.com/Informativo3651/status/1811198337095442933#m,,['https://video.twimg.com/ext_tw_video/1811198254169968640/pu/pl/VNfXG_WfNPrTOjp_.m3u8?tag=12'],,lluvia,-1.424878090620041,-1.3936920166015625
@Informativo3651,Informativo365,"Jul 10, 2024 · 11:24 PM UTC",ante rumores de un bloqueo por parte de vecinos de garcia nl por la falta de agua elementos de fuerzacivil acuden al punto conocido como loma del toro para resguardar el lugar,8,4,1,0,https://twitter.com/Informativo3651/status/1811179597284958562#m,"['https://pbs.twimg.com/media/GSKaEbHW0AE4290.jpg', 'https://pbs.twimg.com/media/GSKaFLwXoAANYBO.jpg', 'https://pbs.twimg.com/media/GSKaDNsXcAAD_Kc.jpg']",,,eléctrico,0.1100209504365921,-1.0413535982370377
@Informativo3651,Informativo365,"Jul 10, 2024 · 11:13 PM UTC",asi de complicado es circular en estos momentos por la avenida leones y puerta de hierro en monterrey por la bajada de agua debido a las precipitaciones que se presentan el varios municipios pcnuevoleon reporta dos vehículos varados,5,1,0,0,https://twitter.com/Informativo3651/status/1811177026570620948#m,,['https://video.twimg.com/ext_tw_video/1811171581059866624/pu/pl/edrhDhRZVWEixHrl.m3u8?tag=12'],,no se relaciona,-1.1007249150425196,-1.0394692420959473
@Informativo3651,Informativo365,"Jul 3, 2024 · 2:12 AM UTC",lanzan habitantes de santacatarina nl ultimátum a samuel garcía por la falta de agua en el municipio advierten que de no resolver el problema varias avenidas serán bloqueadas,27,6,6,0,https://twitter.com/Informativo3651/status/1808322905282838550#m,['https://pbs.twimg.com/media/GRh0GZ6WgAAvKtz.jpg'],,,eléctrico,-1.4350041709840298,-1.133672297000885
@Informativo3651,Informativo365,"Jul 1, 2024 · 7:49 PM UTC",localmty se registra un deslave del cerro del topochico el desprendimiento de rocas provocó graves daños en dos viviendas en la col unidad pedreras fomerrey en monterrey no se reportaron personas lesionadas,6,1,0,0,https://twitter.com/Informativo3651/status/1807864100631822772#m,,['https://video.twimg.com/ext_tw_video/1807864043778232320/pu/pl/NyUJzg0-9SfHob8s.m3u8?tag=12'],,inundación,-1.624690504744649,-1.4881725870072842
@Informativo3651,Informativo365,"Jun 30, 2024 · 1:16 AM UTC",reportan lluvia en la zona norte de monterrey,20,2,0,0,https://twitter.com/Informativo3651/status/1807221581342560562#m,,['https://video.twimg.com/ext_tw_video/1807221540993556480/pu/pl/nNCBIaA8ba7dBaFT.m3u8?tag=12'],,lluvia,-0.4924597144126892,-1.3905603792518377
@Informativo3651,Informativo365,"Jun 30, 2024 · 12:54 AM UTC",cierran vecinos vialidad en garcia nl ante la falta de agua en su colonia alegan que tienen más de días sin el servicio más habitantes amagan con unirse cerrado ambos lados de av heberto castillo caos vehicular en la zona,19,4,1,0,https://twitter.com/Informativo3651/status/1807216182019154120#m,['https://pbs.twimg.com/media/GRSFdORXkAAT3_8.jpg'],,,eléctrico,-1.4258930888026953,-1.638884823769331
@Informativo3651,Informativo365,"Jun 25, 2024 · 1:21 PM UTC",lluvias lluvias ante la falta de agua en su colonia vecinos de sanpedrogarzagarcia recolectan el líquido de una caida de agua sobre la avenida clouthier esquina con emiliano zapata tormentatropicalalberto,1,1,0,0,https://twitter.com/Informativo3651/status/1805592207543435571#m,,['https://video.twimg.com/ext_tw_video/1805591715564118016/pu/pl/rBfeUvgCSU8rZlev.m3u8?tag=12'],,lluvia,-1.032032810151577,-1.330241129733622
@Informativo3651,Informativo365,"Jun 25, 2024 · 5:15 AM UTC",es casi la media noche y reportan largas filas de vecinos de la col constituyentes de querétaro er en sannicolás para abastecerse de agua en un pozo porque los tinacos comunitarios están vacíos urgen a danielcarrillo y aydmonterrey llevar pipas de agua eldelaconsty,90,37,4,3,https://twitter.com/Informativo3651/status/1805469748626333858#m,"['https://pbs.twimg.com/media/GQ5Qsj0WEAA_YSf.jpg', 'https://pbs.twimg.com/media/GQ5RJ2abIAABM-y.jpg']",,,lluvia,-0.633324421942234,-0.9967475384473801
@Informativo3651,Informativo365,"Jun 21, 2024 · 7:53 PM UTC",lluvias tormentatropical alberto captan a grupo de personas arrojando basura al ríopilón en montemorelosnl al menos siete bolsas de desechos fueron arrojadas al afluente,35,13,8,2,https://twitter.com/Informativo3651/status/1804241189878517820#m,"['https://pbs.twimg.com/media/GQnzLfgW0AA-WcU.jpg', 'https://pbs.twimg.com/media/GQnzLffXsAAJ0UW.jpg']",,,lluvia,-1.322008740156889,-1.3525340454652905
@911SanPedro,Rescate 911 San Pedro,"Sep 4, 2024 · 2:35 PM UTC",nos encontramos atendiendo junto a bomberosnl el reporte de un incendio en un poste de madera sobre la calle río sena y río támesis spgg pcsp,8,3,0,0,https://twitter.com/911SanPedro/status/1831340344522453105#m,['https://pbs.twimg.com/media/GWo6ViQWUAA55EE.jpg'],,,eléctrico,0.0283470004796981,-1.65111593157053
@911SanPedro,Rescate 911 San Pedro,"Sep 2, 2024 · 8:42 PM UTC",nos encontramos atendiendo junto a bomberosnl el reporte de un incendio al interior de un domicilio sobre la calle sendero blanco y palo blanco en el lugar no hay personas lesionadas solo daños materiales spgg pcsp,9,6,0,0,https://twitter.com/911SanPedro/status/1830707964421775870#m,"['https://pbs.twimg.com/media/GWf7MJTWkAAuFWV.jpg', 'https://pbs.twimg.com/media/GWf7MJlWEAA_E4R.jpg', 'https://pbs.twimg.com/media/GWf7MU-XAAMhcBg.jpg']",,,eléctrico,-0.8845840245485306,-1.5657735019922256
@JudithMedrano,Judith Medrano,"Sep 1, 2024 · 5:37 AM UTC",se reporta el connato de incendio en el hospital de zona de imssnl se presume un corto circuito en área de vestidores del personal no hay lesionados ningún servicio estuvo expuesto ni en riesgo fue controlado por protección civil de la clínica se evacaron empleados del área,6,3,0,0,https://twitter.com/JudithMedrano/status/1830117787253051564#m,"['https://pbs.twimg.com/media/GWXibcYXYAAD0XC.jpg', 'https://pbs.twimg.com/media/GWXibdEWAAAPtiH.jpg', 'https://pbs.twimg.com/media/GWXibcvWYAE2UWD.jpg']",,,eléctrico,-1.6608545305207372,-1.6738071627914906
@911SanPedro,Rescate 911 San Pedro,"Aug 31, 2024 · 7:56 PM UTC",inicia lluvia moderada en varias zonas del municipio recuerda extremar precauciones al conducir spgg pcsp,5,4,0,0,https://twitter.com/911SanPedro/status/1829971468660457770#m,,,,lluvia,-0.8765528835356236,-1.3974779918789864
@gamavisionmx,Gamavisión Noticias,"Aug 31, 2024 · 12:41 AM UTC",comienzan a cubrir la zona del campo para protección ante la fuerte lluvia que se avecina al palacio sultán hasta el momento el juego no ha siso suspendido claudio gámez deportes béisbol,0,1,1,0,https://twitter.com/gamavisionmx/status/1829680783940075778#m,,['https://video.twimg.com/ext_tw_video/1829680538522693632/pu/pl/ZMh0z-iFqHIVhq1-.m3u8?tag=12'],,lluvia,-0.0029647797346115,-1.416332459077239
@leoobar,Leσ,"Aug 31, 2024 · 12:16 AM UTC",se vino la tormenta abimaelsalas,59,8,4,0,https://twitter.com/leoobar/status/1829674525619077338#m,,['https://video.twimg.com/ext_tw_video/1829674480714547200/pu/pl/p7i6nMGZAPbJoQTJ.m3u8?tag=12'],,no se relaciona,-0.9046193659305573,-1.3413380682468414
@gamavisionmx,Gamavisión Noticias,"Aug 30, 2024 · 2:37 PM UTC",conductora atropella a elemento de fuerza civil conductora pierde el control y atropella a un elemento de fuerza civil en la incorporación a la av israel cavazos en guadalupe ambos circulaban desde la autopista a reynosa el accidente vial provocó el cierre de un carril y con ello tráfico lento gamavisiónmx local guadalupe reynosa,13,3,0,0,https://twitter.com/gamavisionmx/status/1829528892912042076#m,,['https://video.twimg.com/ext_tw_video/1829528708194934784/pu/pl/PitHOYjUVVKY4gu2.m3u8?tag=12'],,no se relaciona,-1.701042631175369,-1.232441708445549
@nmasmonterrey,N+ Monterrey,"Sep 3, 2024 · 8:47 PM UTC",fuga de agua potable inunda av lincoln en monterrey a través de nmas,6,2,0,0,https://twitter.com/nmasmonterrey/status/1831071560511434842#m,,,,inundación,-1.5054435152560472,-1.0086466744542122
@nmasmonterrey,N+ Monterrey,"Sep 3, 2024 · 8:28 PM UTC",cae vehículo en socavón de agua y drenaje en av las torres a través de nmas,6,1,1,0,https://twitter.com/nmasmonterrey/status/1831066791638114783#m,,,,no se relaciona,-1.4306467846035955,-1.0021555572748184
@nmasmonterrey,N+ Monterrey,"Sep 3, 2024 · 7:01 PM UTC",hombre muere atropellado en av colón de monterrey responsable se da a la fuga a través de nmas,6,0,0,0,https://twitter.com/nmasmonterrey/status/1831044749396172875#m,,,,no se relaciona,-1.7002619989216328,-1.038260042667389
@nmasmonterrey,N+ Monterrey,"Sep 2, 2024 · 8:06 PM UTC",lluvia deja corredor acuático en calle ocampo de monterrey a través de nmas,8,3,1,0,https://twitter.com/nmasmonterrey/status/1830698819421646878#m,,,,lluvia,-1.152422234416008,-1.3701631482690573
@nmasmonterrey,N+ Monterrey,"Sep 2, 2024 · 7:19 PM UTC",cae carro en obra de agua y drenaje de mty en guadalupe a través de nmas,10,3,0,1,https://twitter.com/nmasmonterrey/status/1830687039408496999#m,,,,no se relaciona,-1.4575891643762589,-0.9818878620862961
@nmasmonterrey,N+ Monterrey,"Sep 2, 2024 · 6:41 PM UTC",habitantes de apodaca quedan atrapados en laguna de agua sucia drenaje pluvial se desbordó a través de nmas,7,2,0,0,https://twitter.com/nmasmonterrey/status/1830677447941202375#m,,,,inundación,-1.339980535209179,-1.048947587609291
@ABCNoticiasMX,ABCNoticias.mx,"Sep 5, 2024 · 2:23 PM UTC",video la lluvia persistió este jueves en monterrey y su área metropolitana en la avenida lázaro cárdenas en el municipio de san pedro las precipitaciones continúan siendo intensas hasta el momento protección civil nuevo león,2,0,0,0,https://twitter.com/ABCNoticiasMX/status/1831699694377902299#m,,['https://video.twimg.com/ext_tw_video/1831699649482178560/pu/pl/I4JGgypGcbX2_904.m3u8?tag=12'],,lluvia,-0.0958112776279449,-1.3983022030442953
@ABCNoticiasMX,ABCNoticias.mx,"Sep 5, 2024 · 12:23 PM UTC",elclimaenmonterrey continuarán las lluvias este jueves en monterrey nl,4,0,0,0,https://twitter.com/ABCNoticiasMX/status/1831669357941801140#m,['https://pbs.twimg.com/media/GWtlgOVXsAE5P9K.jpg'],,,lluvia,-0.5825566723942757,-1.346646391786635
@ABCNoticiasMX,ABCNoticias.mx,"Sep 5, 2024 · 5:57 AM UTC",atención plaza comercial de san pedro se compromete a apoyar a las víctimas del colapso de techo a través de un comunicado la empresa auriga informó que estará al tanto de la salud de las cinco víctimas de este hecho,0,0,0,0,https://twitter.com/ABCNoticiasMX/status/1831572239273078858#m,,,,no se relaciona,0.3669625446200371,-1.3827987276017666
@ABCNoticiasMX,ABCNoticias.mx,"Sep 5, 2024 · 2:55 AM UTC",todo continúa con normalidad el gobernador de nuevo león samuel garcía aclara que no hay paro de labores a causa de las lluvias tal y como se ha estado difundido en redes sociales con un video antiguo,3,0,0,0,https://twitter.com/ABCNoticiasMX/status/1831526601491694060#m,,['https://video.twimg.com/ext_tw_video/1831526480079167488/pu/pl/SyWsFdz8E6uB-BXW.m3u8?tag=12'],,lluvia,-0.4309545159339905,-1.4115641433745623
@ABCNoticiasMX,ABCNoticias.mx,"Sep 5, 2024 · 1:47 AM UTC",local ante lluvias abren compuertas de las presas el cuchillo y la boca en nuevo león la conagua también informó que se aumentaría el nivel de desfogue de la presa cerro prieto,0,0,0,0,https://twitter.com/ABCNoticiasMX/status/1831509487892451587#m,,,,lluvia,-0.9379128366708755,-1.3987321015447378
@ABCNoticiasMX,ABCNoticias.mx,"Sep 4, 2024 · 11:42 PM UTC",vehículo queda varado en inundación provocada por las fuertes lluvias y cierran el paso de la avenida aaron sáenz en el municipio de monterrey,5,0,0,0,https://twitter.com/ABCNoticiasMX/status/1831477993056956677#m,,['https://video.twimg.com/ext_tw_video/1831477965458149376/pu/pl/PvLpVa9Cf2ic0eft.m3u8?tag=12'],,inundación,-1.594047816935927,-1.5115330666303635
@ABCNoticiasMX,ABCNoticias.mx,"Sep 4, 2024 · 11:23 PM UTC",la caída del cristal así como el impacto del agua en el techo dejaron un saldo preliminar de cinco personas lesionadas tras colapsar techo de centro comercial en san pedro,36,4,6,0,https://twitter.com/ABCNoticiasMX/status/1831473091706548662#m,,['https://video.twimg.com/ext_tw_video/1831473047263436800/pu/pl/Mk9VIw_8w-PZQrzC.m3u8?tag=12'],,inundación,-1.415300017222762,-1.1720533445477486
@ABCNoticiasMX,ABCNoticias.mx,"Sep 4, 2024 · 10:50 PM UTC",últimahora las intensas lluvias que pegaron este miércoles al municipio de san pedro garza garcía nuevo león terminaron por tumbar una estructura del techo de una plaza comercial,2,0,0,0,https://twitter.com/ABCNoticiasMX/status/1831464961111159197#m,,['https://video.twimg.com/ext_tw_video/1831464654909952000/pu/pl/92HsUhuV2oLZZ1zL.m3u8?tag=12'],,lluvia,-1.4766472689807415,-1.3828855734318495
@ABCNoticiasMX,ABCNoticias.mx,"Sep 4, 2024 · 10:24 PM UTC",varios puntos en la ciudad se ven afectados por inundaciones como en el paso al parque canoas y colinas del valle en san pedro maneje con precaución,20,4,0,0,https://twitter.com/ABCNoticiasMX/status/1831458275730272638#m,,['https://video.twimg.com/ext_tw_video/1831458182163484672/pu/pl/xwsL1xLe2TLFLVrL.m3u8?tag=12&v=39a'],,inundación,-0.7115712314844131,-1.1693463269621134
@ABCNoticiasMX,ABCNoticias.mx,"Sep 4, 2024 · 9:46 PM UTC",atención intensa lluvia afecta la vialidad en monterrey y su área metropolitana la fuerte lluvia hizo su aparición en el municipio de san pedro garza garcía,6,1,0,0,https://twitter.com/ABCNoticiasMX/status/1831448770250437012#m,,,,lluvia,-0.3059136122465133,-1.3950969446450472
@ABCNoticiasMX,ABCNoticias.mx,"Sep 4, 2024 · 8:38 PM UTC",atención perdiste tus placas por la lluvia crean grupo en facebook para encontrarlas decenas de conductores han reportado la pérdida de sus placas vehiculares tras las recientes lluvias e inundaciones,3,1,1,0,https://twitter.com/ABCNoticiasMX/status/1831431619149976057#m,,,,inundación,-1.4028845559805632,-1.4124273024499416
@LCAlatorre,Dr. Luis Carlos Alatorre,"Sep 5, 2024 · 12:38 PM UTC",niveles de las presas en nuevoleón de septiembre de a las hrs fuente ocrbconagua presa la boca namo lluvias almacenamiento mm presa cerro prieto almacenamiento mm presa el cuchillo almacenamiento mm,92,16,8,1,https://twitter.com/LCAlatorre/status/1831673377599217707#m,"['https://pbs.twimg.com/media/GWtpOq-W0AAcsTH.jpg', 'https://pbs.twimg.com/media/GWtpOpjWsAA4R-b.jpg']",,,lluvia,-0.7535715252161026,-1.3966190703213215
@josuegonzaleztv,Josué González,"Sep 3, 2024 · 12:38 AM UTC",minutos de lluvia y años de gobierno de cristinadiazs señora alcaldesa de verdad no siente pena de no haber hecho algo importante en años de gobierno duerme bien o tiene remordimientos por haber fracasado guadalupe,76,26,21,2,https://twitter.com/josuegonzaleztv/status/1830767302528438573#m,,,,lluvia,-0.210569366812706,-1.419433083385229
