Usuario,Nombre,Fecha,Texto,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs,Tipo,Puntaje,municipio,colonia,calle,locacion,GPE,facilidad,geometría,Puntaje_diferencia_0.05
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 21, 2024 · 2:44 AM UTC",como medida preventiva ante las lluvias que sigue generando alberto ahora como bajapresión remanente a las h se incrementó la extracción de ms a ms por vertedor controlado en la presa la boca se encuentra al de llenado con ingresos de ms,248,33,7,0,https://twitter.com/LCAlatorre/status/1803982361962385714#m,['https://pbs.twimg.com/media/GQkIZgSakAAqGcK.jpg'],,,lluvia,-0.3753650337457657,[],[],[],[],[],['presa la boca'],,-1.3893937021493912
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 21, 2024 · 12:28 AM UTC",niveles de las presas en nuevoleón de junio de a las hrs presa la boca namo lluvias almacenamiento mm presa cerro prieto almacenamiento mm presa el cuchillo almacenamiento mm,1131,165,38,14,https://twitter.com/LCAlatorre/status/1803947949983989973#m,['https://pbs.twimg.com/media/GQjpGb5akAE4gki.jpg'],,,lluvia,-0.7550448253750801,[],[],[],[],['nuevoleón'],"['presa cerro prieto', 'presa el cuchillo']",,-1.4006149005144835
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 20, 2024 · 7:05 PM UTC",niveles de las presas en nuevoleón de junio de a las hrs presa la boca namo lluvias almacenamiento mm presa cerro prieto almacenamiento mm presa el cuchillo almacenamiento mm,533,100,41,3,https://twitter.com/LCAlatorre/status/1803866743389196299#m,,,,lluvia,-0.7550448253750801,[],[],[],[],['nuevoleón'],"['presa cerro prieto', 'presa el cuchillo']",,-1.4006149005144835
@Conagua_OCRB,Conagua OCRB Mty,"Jun 20, 2024 · 2:29 PM UTC",corte de lluvias de las hrs del día miércoles de junio a las hrs del jueves de junio registradas en las estaciones automáticas del ocrb,221,55,4,4,https://twitter.com/Conagua_OCRB/status/1803797371366621418#m,['https://pbs.twimg.com/media/GQhgJZVWMAA7qbG.jpg'],,,lluvia,-0.6840799450874329,[],[],[],[],[],[],,-1.234344757348299
@conagua_clima,CONAGUA Clima,"Jun 19, 2024 · 2:05 PM UTC",se prevén lluvias torrenciales en coahuila hidalgo nuevoleón puebla querétaro sanluispotosí tamaulipas y veracruz más información en,209,52,6,2,https://twitter.com/conagua_clima/status/1803428910815911980#m,,,['https://video.twimg.com/tweet_video/GQcRBnKaIAIbRUJ.mp4'],lluvia,-0.2847466617822647,,[],[],['puebla querétaro'],['nuevoleón'],[],,-1.399194112047553
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 19, 2024 · 1:33 PM UTC",hoy inicia el pronóstico de lluvias junio pendientes presa la boca namo lluvias esc almacenamiento mm presa cerro prieto esc almacenamiento mm presa el cuchillo esc almacenamiento mm,298,76,10,6,https://twitter.com/LCAlatorre/status/1803420886902432101#m,,,,lluvia,-0.14449542760849,[],[],[],[],[],"['presa cerro prieto', 'presa el cuchillo']",,-1.3931898660957813
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 18, 2024 · 1:20 PM UTC",registren estos niveles a ver como terminamos después de las lluvias tan esperadas presa la boca namo lluvias esc alm mm presa cerro prieto esc alm mm presa el cuchillo esc alm mm,578,171,35,5,https://twitter.com/LCAlatorre/status/1803055222891192427#m,,,,lluvia,0.2744105011224746,[],[],[],[],[],"['presa cerro prieto', 'presa el cuchillo']",,-1.2284883499145507
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 17, 2024 · 1:19 PM UTC",buen díaanimo dependemos de un ciclón presa la boca namo lluvias esc almacenamiento mm presa cerro prieto esc almacenamiento mm presa el cuchillo esc almacenamiento mm datos a las,111,23,13,2,https://twitter.com/LCAlatorre/status/1802692651210215871#m,,,,lluvia,0.8800012730062008,[],[],[],[],[],"['presa cerro prieto', 'presa el cuchillo']",,-1.4057660643011332
@IdentidadNL,Identidad Nuevo León,"Jun 21, 2024 · 5:20 PM UTC",aprovecha samuel recuento de daños para pedir al congreso que voten el presupuesto el gobernador dijo que así los municipios tendrían recursos para su reconstrucción hará llegar de nuevo el presupuesto el lunes mtyfollow lluvias alberto identidadnlcom,2,1,1,0,https://twitter.com/IdentidadNL/status/1804202721794281953#m,['https://pbs.twimg.com/media/GQnPLjAX0AArJik.jpg'],,,lluvia,-0.6689801067113876,[],[],[],[],[],[],,-1.3903161492198706
@IdentidadNL,Identidad Nuevo León,"Jun 20, 2024 · 8:13 PM UTC",adiós a la casa del tec la residencia que seria el primer premio del popular sorteo con valor de millones de pesos fue afectada seriamente por las lluvias sorteotec alberto tormentatropical monterrey mtyfollow identidadnlcom,4,0,0,1,https://twitter.com/IdentidadNL/status/1803883881348894876#m,,['https://video.twimg.com/ext_tw_video/1803883825514024961/pu/pl/FI1gOzEOUYUOOqJU.m3u8?tag=12'],,lluvia,-1.0639420375227928,Monterrey,[],[],[],[],[],,-1.3251554081216455
@fannyibarra,fannyibarra,"Jun 21, 2024 · 6:10 PM UTC",ironías de la vida lluvia y sin agua cumbres sec mty poniente ccp cicmty aydmonterrey mtyleones judithmedrano mtyfollow,0,1,0,0,https://twitter.com/fannyibarra/status/1804215232656498906#m,,,,lluvia,-0.2437410950660705,Monterrey,[],[],[],[],[],,-1.4064805377274752
@senoradecumbres,Señora De Cumbres,"Jun 21, 2024 · 4:16 PM UTC",a ver profedet si samuelgarcias dio la instrucción de que no saliéramos de casa por la tormenta no creo que sea legal que lo quieran tomar de las vacaciones de los empleados ni que ellos hubieran organizado la tormenta de verdad hay empresas que abusan,138,62,28,6,https://twitter.com/senoradecumbres/status/1804186580447297732#m,['https://pbs.twimg.com/media/GQnCIh8W8AAsZ8L.jpg'],,,inundación,-1.4032642282545569,[],[],[],[],[],[],,-1.3737451881170273
@PorvenirMx,El Porvenir MX,"Jun 21, 2024 · 4:30 PM UTC",local este viernes miles de regiomontanos volvieron a sus actividades ante el paso de la tormenta tropical alberto que azotó el jueves la zona metropolitana mtyfollow,1,1,1,0,https://twitter.com/PorvenirMx/status/1804190173191643188#m,['https://pbs.twimg.com/media/GQnFIBMXUBokWID.jpg'],,,no se relaciona,-0.2900181412696838,[],[],[],[],[],[],,-1.2552223224192858
@MtyFollow,MtyFollow®,"Jun 21, 2024 · 4:04 PM UTC",col real de santa catarina sin luz ni agua desde hace mas de horas cicmty cfecontigo cfemx jesusnavanl stacatarinagob,0,0,2,0,https://twitter.com/MtyFollow/status/1804183549362250091#m,,,,eléctrico,-0.5232073962688446,[],FRACC REAL DE SANTA CATARINA,[],[],[],[],"POLYGON Z ((-100.46183000025417 25.70673000008958 0, -100.46230000034461 25.70673000008958 0, -100.4623999995602 25.70673000008958 0, -100.46286000008877 25.70673000008958 0, -100.46298999978853 25.70673000008958 0, -100.46316999999533 25.70673000008958 0, -100.46298000022671 25.70706000001917 0, -100.46280999958168 25.707409999971674 0, -100.46261000025117 25.70775000036241 0, -100.46243000004432 25.70808999985377 0, -100.46224000027564 25.708450000267476 0, -100.46206000006879 25.708789999758835 0, -100.46187000030011 25.709139999711397 0, -100.46169000009326 25.7094899996639 0, -100.46150999988646 25.709819999593492 0, -100.4613780000945 25.710089000307278 0, -100.45829399996796 25.708985999804213 0, -100.4584099999214 25.708789999758835 0, -100.45883000040402 25.70859000042833 0, -100.45900000014973 25.70823000001468 0, -100.45918999991841 25.70788000006212 0, -100.45926000044852 25.707759999924235 0, -100.45949000026314 25.707380000386877 0, -100.45968000003182 25.707030000434315 0, -100.45992000030759 25.70660000038987 0, -100.46041999998289 25.70662000041284 0, -100.46095000014225 25.706649999997694 0, -100.46183000025417 25.70673000008958 0))",-1.009003683924675
@MtyFollow,MtyFollow®,"Jun 21, 2024 · 3:57 PM UTC",de no creer que las partes del rio santa catarina con vegetación no sufrieron daños y las expuestas se las llevo el agua y aun así hay cuentillas pinchurrientas que dicen que deberían depredar el rio o canalizarlo,782,134,49,6,https://twitter.com/MtyFollow/status/1804181897464995881#m,['https://pbs.twimg.com/media/GQm9MnoWEAAkji8.png'],,,inundación,-0.8996469527482986,,[],[],"['rio santa catarina', 'rio o canalizarlo']",[],[],,-1.470297433435917
@MtyFollow,MtyFollow®,"Jun 21, 2024 · 11:56 AM UTC",buenos días sigue ligera lluvia,16,0,2,0,https://twitter.com/MtyFollow/status/1804121085815738700#m,['https://pbs.twimg.com/media/GQmGkHAWIAAcD78.jpg'],,,lluvia,0.026065245270729,[],[],[],[],[],[],,-1.1897145099937916
@josuegonzaleztv,Josué González,"Jun 21, 2024 · 4:40 AM UTC",incendio de auto en rangel frías y linconl mtyfollow rayelizalder,42,15,2,1,https://twitter.com/josuegonzaleztv/status/1804011485879804288#m,,['https://video.twimg.com/ext_tw_video/1804011461867352065/pu/pl/_VoOoyVw4sGslPRz.m3u8?tag=12'],,eléctrico,-1.6089173685759306,[],[],[],[],[],[],,-1.617200918495655
@gob_Escobedo,Gobierno de Escobedo,"Jun 21, 2024 · 2:20 AM UTC",almomento pm cierre total de carretera a monclova en el tramo de libramiento y colombia por encharcamiento para evitar accidentes así como cierre de av santa bárbara en ambos sentidos,16,7,0,0,https://twitter.com/gob_Escobedo/status/1803976257144504424#m,['https://pbs.twimg.com/media/GQkC2CXWIAAfEDO.jpg'],,,no se relaciona,0.4254769533872604,[],[],Calle Santa Bárbara,['tramo de libramiento y colombia'],[],[],,-1.2285137784977753
@cesarmty,César Cepeda,"Jun 21, 2024 · 1:18 AM UTC",importante después de alberto en el golfo de méxico está en proceso de formación otro ciclón de probabilidad y que en caso de que se confirme se llamaría berly y se espera que traiga más lluvias a nuevo león en los próximos días,1643,323,49,71,https://twitter.com/cesarmty/status/1803960626458337550#m,['https://pbs.twimg.com/media/GQj0itAXgAASl0P.jpg'],,,lluvia,0.4288287535309791,[],[],[],['golfo de méxico'],['nuevo león'],[],,-1.1596723258495332
@cesarmty,César Cepeda,"Jun 21, 2024 · 12:38 AM UTC",ultimahora en montemorelos un helicóptero de pcnuevoleon acaba de realizar un rescate de tres personas que se encontraban atrapadas en su casa y en riesgo por la crecida del río ramos por la tormenta alberto en nuevo león,816,97,14,2,https://twitter.com/cesarmty/status/1803950585802035273#m,,['https://video.twimg.com/ext_tw_video/1803950496752779265/pu/pl/GdXj8OOgdwy0NHTY.m3u8?tag=12'],,no se relaciona,0.4234458804130554,[],[],[],['río ramos por la tormenta alberto en nuevo león'],[],[],,-1.3275983333587646
@PorvenirMx,El Porvenir MX,"Jun 21, 2024 · 12:35 AM UTC",local i reportan desbordamiento de la cascada de cola de caballo tras el paso de la tormenta alberto por santiago nuevo león mtyfollow,15,4,3,0,https://twitter.com/PorvenirMx/status/1803949938667065841#m,,['https://video.twimg.com/ext_tw_video/1803922603234492416/pu/pl/7mu73nwBkDjRsLGU.m3u8?tag=12'],,inundación,-0.9412320107221605,[],[],,[],"['i', 'nuevo león']",[],,-1.2550043538212776
@ShiirleyHdez,ShirleyHernandez,"Jun 21, 2024 · 12:09 AM UTC",salva protección civil aramberri a mujer con su perro ante las inundaciones provocadas por la tormenta tropical alberto protección civil de aramberri rescató a una mujer que se quedó atrapada en el agua con su perrito mtyfollow comunidadmty aztecacomunidad,23,6,2,1,https://twitter.com/ShiirleyHdez/status/1803943380436815943#m,,['https://video.twimg.com/ext_tw_video/1803943358928420864/pu/pl/gEt0Rhc1PXbGFfBR.m3u8?tag=12'],,inundación,0.0556021034717559,[],[],[],[],[],[],,-1.2797370702028275
@MtyFollow,MtyFollow®,"Jun 20, 2024 · 12:44 PM UTC",el riosantacatarina con vegetación demostrando que puede contra el agua y los políticos,1842,229,25,17,https://twitter.com/MtyFollow/status/1803771007448052083#m,,['https://video.twimg.com/amplify_video/1803770939164762112/pl/lgYV-jMySJxKUJrr.m3u8?tag=16'],,inundación,0.659780852496624,[],[],[],[],[],[],,-1.1088141202926636
@PorvenirMx,El Porvenir MX,"Jun 20, 2024 · 8:23 PM UTC",seguridad causó caos en la vialidad así fue como la tormenta alberto provocó daños en un carril expréss de la av constitución en monterrey mtyfollow,12,4,1,0,https://twitter.com/PorvenirMx/status/1803886401752305901#m,,['https://video.twimg.com/ext_tw_video/1803886382235910144/pu/pl/GgLMyFK9zVQpoQT8.m3u8?tag=12'],,no se relaciona,-1.4905594978481531,Monterrey,[],Avenida Constitución,[],[],[],,-1.4854249681035678
@PorvenirMx,El Porvenir MX,"Jun 20, 2024 · 8:11 PM UTC",local i por las fuertes lluvias de este jueves reportan que la laguna de sánchez se llenó algo que no ocurría desde el huracán ingrid en el mtyfollow,93,12,0,0,https://twitter.com/PorvenirMx/status/1803883282037383539#m,,,,lluvia,-0.8498074486851692,[],[],,[],['i'],[],,-1.408989604562521
@Like_Mty,Likemty,"Jun 20, 2024 · 7:04 PM UTC",imágenes muestran el desbordamiento del río santa catarina bajo el puente cuauhtémoc en cadereyta nl la crecida del agua ha generado preocupación entre los residentes locales y autoridades de protección civil mtyfollow soloenmty cumbresreporta,44,12,0,0,https://twitter.com/Like_Mty/status/1803866526124249599#m,,['https://video.twimg.com/ext_tw_video/1803866441147613184/pu/pl/eeHkalBcK6eyu81i.m3u8?tag=12'],,inundación,-1.041086308658123,,[],[],['río santa catarina'],['nl'],['puente cuauhtémoc'],,-1.044155791401863
@ayd_monterrey,Agua y Drenaje Mty,"Jun 21, 2024 · 2:41 AM UTC",cuáles son los beneficios de las lluvias provocadas por la tormenta alberto qué acciones estamos realizando para minimizar las fallas eléctricas en sistemas de bombeo habrá más precipitaciones importantes estos son los datos que debes conocer del nlinforma,33,3,13,1,https://twitter.com/ayd_monterrey/status/1803981637971251536#m,['https://pbs.twimg.com/media/GQkHBywakAEJhud.jpg'],,,lluvia,0.7311226800084114,[],[],[],[],[],[],,-1.2739040091633798
@ayd_monterrey,Agua y Drenaje Mty,"Jun 21, 2024 · 2:41 AM UTC",con lo que se cerraría con un promedio de hasta mm de lluvias extraordinarias,5,0,0,0,https://twitter.com/ayd_monterrey/status/1803981653263688189#m,,,,lluvia,0.0615110546350479,[],[],[],[],[],[],,-1.3683406338095665
@ayd_monterrey,Agua y Drenaje Mty,"Jun 21, 2024 · 2:41 AM UTC",esta agua no es recomendable para su consumo pero si puede ser utilizada en tareas del hogar o incluso para ducharse y lavarse las manos,1,0,1,0,https://twitter.com/ayd_monterrey/status/1803981650289922189#m,,,,no se relaciona,-0.7249585660174489,[],[],[],[],[],[],,-1.0201723277568817
@ayd_monterrey,Agua y Drenaje Mty,"Jun 21, 2024 · 2:41 AM UTC",la turbiedad del agua que se presenta en la red de distribución desaparecerá con el paso de los días,1,0,1,0,https://twitter.com/ayd_monterrey/status/1803981648972910597#m,,,,inundación,-0.3473622500896454,[],[],[],[],[],[],,-1.015596017241478
@ayd_monterrey,Agua y Drenaje Mty,"Jun 21, 2024 · 2:41 AM UTC",a pesar de la turbiedad que se presenta en las presas por las lluvias las plantas potabilizadoras la boca y san roque continúan operando con normalidad,1,0,1,0,https://twitter.com/ayd_monterrey/status/1803981647546900895#m,,,,lluvia,-0.235753908753395,,[],[],[],[],[],,-1.2146465864032507
@ayd_monterrey,Agua y Drenaje Mty,"Jun 21, 2024 · 2:41 AM UTC",por lo que el suministro de agua potable de los municipios de garcía y santa catarina se refuerza con agua proveniente de san pedro y el sistema mty v además de la operación de pipas de agua,1,0,2,0,https://twitter.com/ayd_monterrey/status/1803981646187892815#m,,,,inundación,0.8517061248421669,"Santa Catarina, San Pedro Garza García, Monterrey",[],[],[],['v'],[],,-1.0228708684444427
@ayd_monterrey,Agua y Drenaje Mty,"Jun 21, 2024 · 2:41 AM UTC",se presentan fallas eléctricas en los sistemas de bombeo de tanques de almacenamiento y pozos derivados del paso de la tormenta,2,0,2,0,https://twitter.com/ayd_monterrey/status/1803981644854137244#m,,,,no se relaciona,-1.2163596730679274,[],[],[],[],[],[],,-1.201919388025999
@ayd_monterrey,Agua y Drenaje Mty,"Jun 21, 2024 · 2:41 AM UTC",mientras que las presas cerro prieto cuchillo y libertad tardarán hasta hrs en reflejar las ganancias tras las lluvias,0,0,1,0,https://twitter.com/ayd_monterrey/status/1803981642094252227#m,,,,lluvia,-0.2875006347894668,[],[],[],['cerro prieto cuchillo'],[],[],,-1.3856950290501118
@ayd_monterrey,Agua y Drenaje Mty,"Jun 19, 2024 · 12:03 AM UTC",ya disponible conoce sobre el rpi una solución implementada en diversas ciudades del mundo para asegurar el suministro de agua escúchalo ahora en facebook youtube spotify y amazon music,3,0,2,0,https://twitter.com/ayd_monterrey/status/1803216876811559182#m,['https://pbs.twimg.com/media/GQY_0vmXAAAu8HS.jpg'],,,no se relaciona,1.1084248833358288,[],[],[],[],[],[],,-0.9522765353322029
@telediariomty,@telediariomty,"Jun 21, 2024 · 6:42 PM UTC",aparecen cascadas tras lluvias en viviendas en col topo chico telediariovespertino con licmariajulia y erikreportero,2,1,0,0,https://twitter.com/telediariomty/status/1804223268041196028#m,,['https://video.twimg.com/amplify_video/1804221831856939008/pl/vhxaod-NawcOVNCz.m3u8?tag=14'],,lluvia,-1.1059810929000378,,TOPO CHICO,[],[],[],[],"POLYGON Z ((-100.33224999973754 25.73950000042487 0, -100.33130999955671 25.739389999848754 0, -100.33035000025217 25.73930999975687 0, -100.32982999965463 25.739260000149045 0, -100.32941000007128 25.73918999961893 0, -100.32840999982147 25.73905999991922 0, -100.32774000040052 25.73897999982728 0, -100.32748999966361 25.738959999804308 0, -100.3267099996666 25.738859999689396 0, -100.3265399999209 25.738839999666425 0, -100.32559999974006 25.738700000404833 0, -100.32471000006632 25.73864000033592 0, -100.32382000039257 25.73850000017501 0, -100.32382000039257 25.738230000314445 0, -100.32387000000034 25.73762999962497 0, -100.32403000018422 25.736739999951226 0, -100.32417000034508 25.735890000323423 0, -100.3242199999529 25.735480000301948 0, -100.32430999960667 25.735059999819327 0, -100.32436000011376 25.73485000002762 0, -100.32442999974455 25.73435000035238 0, -100.32444999976752 25.734190000168553 0, -100.32452999985946 25.733660000009138 0, -100.3245699999054 25.733370000125547 0, -100.32469000004329 25.73247999955248 0, -100.32563000022418 25.73259999969042 0, -100.32659000042804 25.732759999874247 0, -100.32750999968658 25.732869999550985 0, -100.3279999998 25.7329400000811 0, -100.32848000035159 25.733009999711896 0, -100.32937999958716 25.733089999803838 0, -100.33031999976805 25.73320999994172 0, -100.33127999997185 25.733330000079604 0, -100.33218000010675 25.733430000194517 0, -100.33290999959667 25.73353000030943 0, -100.33304999975752 25.73421999975335 0, -100.33302999973455 25.73443000044432 0, -100.33300999971158 25.734600000190028 0, -100.33286999955067 25.735260000049152 0, -100.3327500003121 25.7361099996769 0, -100.33261999971307 25.73696000020402 0, -100.3325599996441 25.737379999787322 0, -100.33251000003634 25.737800000269942 0, -100.33238000033657 25.73866000035889 0, -100.33232000026766 25.739099999965163 0, -100.33224999973754 25.73950000042487 0))",-1.3737189564853907
