Usuario,Nombre,Fecha,Texto,Tipo,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs,Puntaje,colonia,calle,municipio,REGION,geometría,label,eléctrico,incendio,inundación,lluvia,no se relaciona,problema vial
@andreaaidej,Andrea Jiménez,"Jun 20, 2024 · 11:18 PM UTC",momento exacto de hace unos minutos donde se desgaja otro pedazo del carril express a la altura de venustiano carranza nelvaldez abimaelsalas hhjimenez horaceroweb,problema vial,1384,231,17,18,https://twitter.com/andreaaidej/status/1803930575075463257#m,,['https://video.twimg.com/amplify_video/1803930514275078147/pl/XByWuNILIh-TmzqO.m3u8?tag=16'],,-0.712268494,,Avenida Venustiano Carranza,,nelvaldez,,5,0.00952896662056446,0.018365759402513504,0.00840758252888918,0.012084961868822575,0.02120698243379593,0.9304057359695435
@conagua_mx,Conagua,"Sep 4, 2024 · 1:32 AM UTC",en las próximas horas el frentefrío número originará lluvias puntuales intensas en coahuila nuevoleón y tamaulipas más información en,lluvia,33,10,0,1,https://twitter.com/conagua_mx/status/1831143261399912815#m,['https://pbs.twimg.com/media/GWmHFqvWgAAxJN8.jpg'],,,-0.710356422,,,,,,3,0.010003272444009781,0.0037111358251422644,0.006855882238596678,0.9710310101509094,0.004209916573017836,0.004188737366348505
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 10, 2024 · 2:17 AM UTC",buenas noches bomberos nl estaciones y atendieron reporte de incendio en vivienda colonia topo chico monterrey nl,incendio,8,1,0,0,https://twitter.com/saz2000/status/1799989221857660934#m,"['https://pbs.twimg.com/media/GPrYo1sXgAAleEe.jpg', 'https://pbs.twimg.com/media/GPrYo1sWwAE1SuY.jpg']",,,-0.70925764,TOPO CHICO,,Monterrey,,"POLYGON Z ((-100.33224999973754 25.73950000042487 0, -100.33130999955671 25.739389999848754 0, -100.33035000025217 25.73930999975687 0, -100.32982999965463 25.739260000149045 0, -100.32941000007128 25.73918999961893 0, -100.32840999982147 25.73905999991922 0, -100.32774000040052 25.73897999982728 0, -100.32748999966361 25.738959999804308 0, -100.3267099996666 25.738859999689396 0, -100.3265399999209 25.738839999666425 0, -100.32559999974006 25.738700000404833 0, -100.32471000006632 25.73864000033592 0, -100.32382000039257 25.73850000017501 0, -100.32382000039257 25.738230000314445 0, -100.32387000000034 25.73762999962497 0, -100.32403000018422 25.736739999951226 0, -100.32417000034508 25.735890000323423 0, -100.3242199999529 25.735480000301948 0, -100.32430999960667 25.735059999819327 0, -100.32436000011376 25.73485000002762 0, -100.32442999974455 25.73435000035238 0, -100.32444999976752 25.734190000168553 0, -100.32452999985946 25.733660000009138 0, -100.3245699999054 25.733370000125547 0, -100.32469000004329 25.73247999955248 0, -100.32563000022418 25.73259999969042 0, -100.32659000042804 25.732759999874247 0, -100.32750999968658 25.732869999550985 0, -100.3279999998 25.7329400000811 0, -100.32848000035159 25.733009999711896 0, -100.32937999958716 25.733089999803838 0, -100.33031999976805 25.73320999994172 0, -100.33127999997185 25.733330000079604 0, -100.33218000010675 25.733430000194517 0, -100.33290999959667 25.73353000030943 0, -100.33304999975752 25.73421999975335 0, -100.33302999973455 25.73443000044432 0, -100.33300999971158 25.734600000190028 0, -100.33286999955067 25.735260000049152 0, -100.3327500003121 25.7361099996769 0, -100.33261999971307 25.73696000020402 0, -100.3325599996441 25.737379999787322 0, -100.33251000003634 25.737800000269942 0, -100.33238000033657 25.73866000035889 0, -100.33232000026766 25.739099999965163 0, -100.33224999973754 25.73950000042487 0))",1,0.020805392414331436,0.9187179803848267,0.012478594668209553,0.007982796058058739,0.017877543345093727,0.022137749940156937
@IdentidadNL,Identidad Nuevo León,"Jun 19, 2024 · 6:34 PM UTC",llegan las lluvias a nuevo león las primeras precipitaciones del potencial ciclón ya se registran en la zona del municipio de linares lluvia ciclon nuevoleón precaución mtyfollow identidadnlcom,lluvia,1,1,0,0,https://twitter.com/IdentidadNL/status/1803496668694016253#m,,['https://video.twimg.com/ext_tw_video/1803496635034411008/pu/pl/eurPLfMLa1m7Ayu1.m3u8?tag=12'],,-0.708900213,,,,zona del municipio de linares,,3,0.010438593104481697,0.0034088564570993185,0.007569737266749144,0.9713077545166016,0.0035806160885840654,0.003694400656968355
@IdentidadNL,Identidad Nuevo León,"Jun 19, 2024 · 6:34 PM UTC",llegan las lluvias a nuevo león las primeras precipitaciones del potencial ciclón ya se registran en la zona del municipio de linares lluvia ciclon nuevoleón precaución mtyfollow identidadnlcom,lluvia,2,1,0,0,https://twitter.com/IdentidadNL/status/1803496668694016253#m,,['https://video.twimg.com/ext_tw_video/1803496635034411008/pu/pl/eurPLfMLa1m7Ayu1.m3u8?tag=12'],,-0.708900213,,,,zona del municipio de linares,,3,0.010438593104481697,0.0034088564570993185,0.007569737266749144,0.9713077545166016,0.0035806160885840654,0.003694400656968355
@daniel_carrillo,Daniel Carrillo Mtz,"Jun 21, 2024 · 4:12 PM UTC",precauciónvial fidel velazquezbarragan abierto y aforo fluido encharcamientos menores maneje con precaución saldrá el sol por momentos no se confíen seguirán lluvias cicmty gobsannicolas camiondesde lilyolivaresc chaledelafuente,inundación,67,26,5,0,https://twitter.com/daniel_carrillo/status/1804185510429982926#m,['https://pbs.twimg.com/media/GQnBKCwXwAAxvkr.jpg'],,,-0.708521273,,,,,,2,0.027426697313785553,0.009339778684079647,0.8837144374847412,0.04399826377630234,0.023529062047600746,0.011991722509264946
@daniel_carrillo,Daniel Carrillo Mtz,"Jun 21, 2024 · 4:12 PM UTC",precauciónvial fidel velazquezbarragan abierto y aforo fluido encharcamientos menores maneje con precaución saldrá el sol por momentos no se confíen seguirán lluvias cicmty gobsannicolas camiondesde lilyolivaresc chaledelafuente,inundación,49,19,4,0,https://twitter.com/daniel_carrillo/status/1804185510429982926#m,['https://pbs.twimg.com/media/GQnBKCwXwAAxvkr.jpg'],,,-0.708521273,,,,,,2,0.027426697313785553,0.009339778684079647,0.8837144374847412,0.04399826377630234,0.023529062047600746,0.011991722509264946
@daniel_carrillo,Daniel Carrillo Mtz,"Jun 21, 2024 · 4:12 PM UTC",precauciónvial fidel velazquezbarragan abierto y aforo fluido encharcamientos menores maneje con precaución saldrá el sol por momentos no se confíen seguirán lluvias cicmty gobsannicolas camiondesde lilyolivaresc chaledelafuente,inundación,50,20,4,0,https://twitter.com/daniel_carrillo/status/1804185510429982926#m,['https://pbs.twimg.com/media/GQnBKCwXwAAxvkr.jpg'],,,-0.708521273,,,,,,2,0.027426697313785553,0.009339778684079647,0.8837144374847412,0.04399826377630234,0.023529062047600746,0.011991722509264946
@LCAlatorre,Dr. Luis Carlos Alatorre,"Aug 30, 2024 · 2:20 PM UTC",niveles de las presas en nuevoleón de agosto de a las hrs fuente ocrbconagua presa la boca namo lluvias almacenamiento mm presa cerro prieto almacenamiento mm presa el cuchillo almacenamiento mm,lluvia,48,9,3,0,https://twitter.com/LCAlatorre/status/1829524707877748759#m,"['https://pbs.twimg.com/media/GWPHBmCXMAAm0lK.jpg', 'https://pbs.twimg.com/media/GWPHAbDXsAE9I_P.jpg']",,,-0.705023602,,,,,,3,0.010010953061282635,0.0038089791778475046,0.006800241302698851,0.9707039594650269,0.004193166736513376,0.004482767544686794
@LCAlatorre,Dr. Luis Carlos Alatorre,"Aug 29, 2024 · 2:54 PM UTC",niveles de las presas en nuevoleón de agosto de a las hrs fuente ocrbconagua presa la boca namo lluvias almacenamiento mm presa cerro prieto almacenamiento mm presa el cuchillo almacenamiento mm,lluvia,101,19,2,0,https://twitter.com/LCAlatorre/status/1829170717856018454#m,"['https://pbs.twimg.com/media/GWKFELUbwAAT0IA.jpg', 'https://pbs.twimg.com/media/GWKFEM4asAMC8di.jpg']",,,-0.705023602,,,,,,3,0.010010953061282635,0.0038089791778475046,0.006800241302698851,0.9707039594650269,0.004193166736513376,0.004482767544686794
@BrisCastilloG,BCG,"Jun 20, 2024 · 5:31 PM UTC",pcmty municipiodegpe caballo amarrado en río santa catarina col las sabinitas en guadalupe nl,no se relaciona,134,63,19,6,https://twitter.com/BrisCastilloG/status/1803843062453391651#m,['https://pbs.twimg.com/media/GQiJtFiW8AA8xuV.jpg'],,,-0.704546288,LAS SABINITAS,,Guadalupe,,"POLYGON Z ((-100.18783999971606 25.68977000038535 0, -100.18824000017571 25.692189999568996 0, -100.1869199995582 25.6921199999382 0, -100.18619000006828 25.692110000376374 0, -100.18584600039247 25.69131999991822 0, -100.18598999983845 25.690239999576477 0, -100.18606000036857 25.690200000429854 0, -100.1860699999304 25.68988000006209 0, -100.18608000039154 25.68981000043135 0, -100.18612000043754 25.68947999960244 0, -100.18612999999937 25.689420000432847 0, -100.1861999996301 25.68906000001914 0, -100.18623000011428 25.688710000066635 0, -100.18625999969908 25.68864000043584 0, -100.18627000016022 25.688250000437336 0, -100.18771000001635 25.68809999981528 0, -100.18775999962412 25.688939999881256 0, -100.18781000013126 25.689369999925702 0, -100.18783999971606 25.68977000038535 0))",4,0.027935747057199478,0.01704004965722561,0.0547032468020916,0.021227683871984482,0.8319810628890991,0.04711224138736725
@conagua_clima,CONAGUA Clima,"Jun 20, 2024 · 12:07 PM UTC",la tormentatropical alberto tocó tierra a las horas tiempo del centro de méxico en las inmediaciones de ciudad madero tamaulipas para más información consulte el gráfico,lluvia,931,195,14,16,https://twitter.com/conagua_clima/status/1803761590027853828#m,['https://pbs.twimg.com/media/GQg_JQlaIAEHup5.jpg'],,,-0.703728363,,,,"centro de méxico, ciudad madero tamaulipas",,3,0.009918413124978542,0.0033168578520417213,0.009229499846696854,0.9688298106193542,0.004848934710025787,0.003856547176837921
@conagua_clima,CONAGUA Clima,"Jun 20, 2024 · 12:07 PM UTC",la tormentatropical alberto tocó tierra a las horas tiempo del centro de méxico en las inmediaciones de ciudad madero tamaulipas para más información consulte el gráfico,lluvia,955,197,14,16,https://twitter.com/conagua_clima/status/1803761590027853828#m,['https://pbs.twimg.com/media/GQg_JQlaIAEHup5.jpg'],,,-0.703728363,,,,"centro de méxico, ciudad madero tamaulipas",,3,0.009918413124978542,0.0033168578520417213,0.009229499846696854,0.9688298106193542,0.004848934710025787,0.003856547176837921
@conagua_clima,CONAGUA Clima,"Jun 20, 2024 · 12:07 PM UTC",la tormentatropical alberto tocó tierra a las horas tiempo del centro de méxico en las inmediaciones de ciudad madero tamaulipas para más información consulte el gráfico,lluvia,954,196,14,16,https://twitter.com/conagua_clima/status/1803761590027853828#m,['https://pbs.twimg.com/media/GQg_JQlaIAEHup5.jpg'],,,-0.703728363,,,,"centro de méxico, ciudad madero tamaulipas",,3,0.009918413124978542,0.0033168578520417213,0.009229499846696854,0.9688298106193542,0.004848934710025787,0.003856547176837921
@visionmty1,visionmty,"Jun 21, 2024 · 5:45 PM UTC",actualización vialidades cerradas por inundación,inundación,2,0,0,0,https://twitter.com/visionmty1/status/1804209074504110319#m,"['https://pbs.twimg.com/media/GQnWj0BW0AAqp4r.jpg', 'https://pbs.twimg.com/media/GQnWj0BXoAE2h43.jpg', 'https://pbs.twimg.com/media/GQnWj0BWoAAVOhh.jpg', 'https://pbs.twimg.com/media/GQnWjz_WcAAbOri.jpg']",,,-0.702404022,,,,,,2,0.015293475240468979,0.010721128433942795,0.9088159203529358,0.0213787741959095,0.02602311596274376,0.017767585813999176
@AsiEsMonterrey,Así Es Monterrey,"Sep 5, 2024 · 12:49 PM UTC",y te aseguro que van a salir con la mamada que no son obras del municipio pero la vialidad y el bienestar de los ciudadanos si es responsabilidad del municipio por eso los escobexenses votaron por un gobierno del bienestar de morena,problema vial,0,0,2,0,https://twitter.com/AsiEsMonterrey/status/1831675979460440485#m,,,,-0.697142258,,,,,,5,0.010825328528881073,0.025229841470718384,0.010511859320104122,0.012255986221134663,0.07029524445533752,0.8708817362785339
@AsiEsMonterrey,Así Es Monterrey,"Sep 5, 2024 · 12:49 PM UTC",y te aseguro que van a salir con la mamada que no son obras del municipio pero la vialidad y el bienestar de los ciudadanos si es responsabilidad del municipio por eso los escobexenses votaron por un gobierno del bienestar de morena,problema vial,1,0,2,0,https://twitter.com/AsiEsMonterrey/status/1831675979460440485#m,,,,-0.697142258,,,,,,5,0.010825328528881073,0.025229841470718384,0.010511859320104122,0.012255986221134663,0.07029524445533752,0.8708817362785339
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 11:51 AM UTC",cierre por inundación en ave constitución tras lluvia en monterrey nl,inundación,11,4,0,0,https://twitter.com/nmasmonterrey/status/1803757534697705581#m,,,,-0.693949565,,Avenida Constitución,Monterrey,,,2,0.02706317789852619,0.013193448074162006,0.8738143444061279,0.0491192527115345,0.023618878796696663,0.013190987519919872
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 12:57 AM UTC",aumenta nivel en río santa catarina por lluvias de alberto en nl,lluvia,13,0,0,0,https://twitter.com/nmasmonterrey/status/1803593008735993959#m,,,,-0.69372265,,,,,,3,0.009523115120828152,0.003087599528953433,0.007441228721290827,0.9726387858390808,0.004070910159498453,0.0032382633071392775
@IdentidadNL,Identidad Nuevo León,"Jun 20, 2024 · 8:06 PM UTC",se organizan vecinos para ponerse a salvo en montemorelos un rescate de personas en riego de dio en el ejido gil de leyva ante la creciente del agua tormentatropical alberto nuevoleón mtyfollow identidadnlcom,lluvia,8,2,0,0,https://twitter.com/IdentidadNL/status/1803882071586214294#m,,['https://video.twimg.com/ext_tw_video/1803881820737462273/pu/pl/POZDKl8xta_v_lIo.m3u8?tag=12'],,-0.692940727,,,,ejido gil de leyva,,3,0.011237883940339088,0.003000732511281967,0.011190127581357956,0.9666417241096497,0.004415498580783606,0.0035140400286763906
@IdentidadNL,Identidad Nuevo León,"Jun 20, 2024 · 8:06 PM UTC",se organizan vecinos para ponerse a salvo en montemorelos un rescate de personas en riego de dio en el ejido gil de leyva ante la creciente del agua tormentatropical alberto nuevoleón mtyfollow identidadnlcom,lluvia,8,2,0,0,https://twitter.com/IdentidadNL/status/1803882071586214294#m,,['https://video.twimg.com/ext_tw_video/1803881820737462273/pu/vid/avc1/720x900/YzdY5n-QCyj6OuyL.mp4?tag=12'],,-0.692940727,,,,ejido gil de leyva,,3,0.011237883940339088,0.003000732511281967,0.011190127581357956,0.9666417241096497,0.004415498580783606,0.0035140400286763906
@GobSanNicolas,Gobierno de San Nicolás,"Sep 3, 2024 · 11:15 PM UTC",san nicolás actualización lluvias hora hrs martes septiembre cierres viales lerdo entre barragan y las torres,lluvia,4,0,1,0,https://twitter.com/GobSanNicolas/status/1831108680403816615#m,['https://pbs.twimg.com/media/GWlno7YXMAARCCs.jpg'],,,-0.687470041,,,San Nicolás,,,3,0.012720298022031784,0.0030615453142672777,0.015104691497981548,0.9615090489387512,0.0038898694328963757,0.0037145062815397978
@conagua_mx,Conagua,"Jun 20, 2024 · 8:29 PM UTC",eshoy hoy a las horas tiempo del centro de méxico ocurrirá el solsticiodeverano en el hemisferio norte,no se relaciona,62,26,0,4,https://twitter.com/conagua_mx/status/1803887847700861150#m,['https://pbs.twimg.com/media/GQiww4Sa8AAQLNx.jpg'],,,-0.685784258,,,,"centro de méxico, solsticiodeverano, hemisferio norte",,4,0.022016962990164757,0.011734280735254288,0.03713101148605347,0.06374217569828033,0.8205469250679016,0.04482866823673248
@Cicmty,CIC,"Jun 19, 2024 · 9:39 PM UTC",vialidad autos detenidos en carretera nacional a la altura del álamo santiago vía elbotitas,no se relaciona,32,11,0,0,https://twitter.com/Cicmty/status/1803543167922213312#m,"['https://pbs.twimg.com/media/GQd47PuW4AAQr_Y.jpg', 'https://pbs.twimg.com/media/GQd477MWQAENYOl.jpg']",,,-0.684426956,,,,,,4,0.015335326083004475,0.013088825158774853,0.038437750190496445,0.016996821388602257,0.0774732306599617,0.8386680483818054
@Conagua_OCRB,Conagua OCRB Mty,"Jun 20, 2024 · 2:29 PM UTC",corte de lluvias de las hrs del día miércoles de junio a las hrs del jueves de junio registradas en las estaciones automáticas del ocrb,eléctrico,217,55,4,4,https://twitter.com/Conagua_OCRB/status/1803797371366621418#m,['https://pbs.twimg.com/media/GQhgJZVWMAA7qbG.jpg'],,,-0.684079945,,,,,,0,0.7077283263206482,0.06218993291258812,0.06391429901123047,0.03909580036997795,0.08836790919303894,0.03870370239019394
@Conagua_OCRB,Conagua OCRB Mty,"Jun 21, 2024 · 5:28 AM UTC",corte de lluvias de las hrs del día miércoles de junio a las hrs del jueves de junio registradas en las estaciones automáticas del ocrb,eléctrico,15,2,0,0,https://twitter.com/Conagua_OCRB/status/1804023666356740338#m,['https://pbs.twimg.com/media/GQkt9llakAAI9bg.jpg'],,,-0.684079945,,,,,,0,0.7077283263206482,0.06218993291258812,0.06391429901123047,0.03909580036997795,0.08836790919303894,0.03870370239019394
@Conagua_OCRB,Conagua OCRB Mty,"Jun 21, 2024 · 5:28 AM UTC",corte de lluvias de las hrs del día miércoles de junio a las hrs del jueves de junio registradas en las estaciones automáticas del ocrb,eléctrico,19,2,3,0,https://twitter.com/Conagua_OCRB/status/1804023666356740338#m,['https://pbs.twimg.com/media/GQkt9llakAAI9bg.jpg'],,,-0.684079945,,,,,,0,0.7077283263206482,0.06218993291258812,0.06391429901123047,0.03909580036997795,0.08836790919303894,0.03870370239019394
@Conagua_OCRB,Conagua OCRB Mty,"Jun 20, 2024 · 2:29 PM UTC",corte de lluvias de las hrs del día miércoles de junio a las hrs del jueves de junio registradas en las estaciones automáticas del ocrb,eléctrico,222,55,4,4,https://twitter.com/Conagua_OCRB/status/1803797371366621418#m,['https://pbs.twimg.com/media/GQhgJZVWMAA7qbG.jpg'],,,-0.684079945,,,,,,0,0.7077283263206482,0.06218993291258812,0.06391429901123047,0.03909580036997795,0.08836790919303894,0.03870370239019394
