Usuario,Nombre,Fecha,Texto,Tipo,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 5:27 PM UTC",actualización cierres viales am constitución y padre mier constitución y gonzalitos para tomar antonio l rodríguez constitución y revolución carriles ordinarios garza sada a la altura del parque canoas norte a sur,problema vial,0,1,1,0,https://twitter.com/mtygob/status/1804204480348721153#m,,,
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 5:27 PM UTC",actualización cierres viales am compañeros de pcmty y sspcmonterrey continúan con recorridos sobre las principales avenidas y puntos de riesgo están cerrados los carriles exprés de constitución y de morones prieto sin cierres al momento en zona norte,problema vial,15,4,1,0,https://twitter.com/mtygob/status/1804204477911576894#m,,,
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 5:20 PM UTC",evita salir de casa si no es necesario cuídate y cuida a tu familia,no se relaciona,3,0,0,0,https://twitter.com/mtygob/status/1804202627426570385#m,,,
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 4:33 PM UTC",cierre de un carril de circulación de norte a sur de rogelio cantú antes de llegar a puerta del sol se encuentra obstruido un carril por degajamiento de rocas de una parte del cerro en el lugar se encuentran compañeros de sspcmonterrey estaremos actualizando,problema vial,15,7,0,1,https://twitter.com/mtygob/status/1804190793931866136#m,"['https://pbs.twimg.com/media/GQnF9jIWwAIZ93u.jpg', 'https://pbs.twimg.com/media/GQnF9jLWcAAKdcR.jpg', 'https://pbs.twimg.com/media/GQnF9jGWwAcLpeN.jpg']",,
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 3:41 PM UTC",llegó el hidrojet a apoyar en la limpieza de av constitución la altura de av zaragoza y está por llegar bobcat estamos trabajando para liberar la vialidad lo antes posible servpublicosmty,no se relaciona,49,7,0,0,https://twitter.com/mtygob/status/1804177772836798902#m,['https://pbs.twimg.com/media/GQm6HyyWoAA-YKy.jpg'],,
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 2:59 PM UTC",estamos preparando un plan de movilidad emergente ante el desgajamiento de los carriles exprés de constitución a la altura de revolución y venustiano carranza evita salir de casa si no es necesario cuídate y cuida a tu familia,problema vial,8,0,0,0,https://twitter.com/mtygob/status/1804167249277632734#m,['https://pbs.twimg.com/media/GQmwikrW8AAU-kC.jpg'],,
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 2:59 PM UTC",la vialidad más complicada es constitución por lo que se sugiere anticipar rutas alternas como colón y washington evita salir de casa si no es necesario cuídate y cuida a tu familia,no se relaciona,9,1,2,0,https://twitter.com/mtygob/status/1804167228092227742#m,"['https://pbs.twimg.com/media/GQmwhfaWYAALnAh.jpg', 'https://pbs.twimg.com/media/GQmwhfcWgAAkwe0.jpg', 'https://pbs.twimg.com/media/GQmwhffXsAAKjKR.jpg']",,
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 2:59 PM UTC",compañeros del equipo dragones servpublicosmty pcmty y sspcmonterrey continúan con labores para liberar la vialidad están cerrados los carriles exprés de constitución y de morones prieto,no se relaciona,49,14,2,2,https://twitter.com/mtygob/status/1804167211709264190#m,"['https://pbs.twimg.com/media/GQmwgRFXYAAtkOM.jpg', 'https://pbs.twimg.com/media/GQmwgRHW8AAhtP5.jpg', 'https://pbs.twimg.com/media/GQmwgRFXIAAXrnh.jpg', 'https://pbs.twimg.com/media/GQmwgRGWAAAlhOC.jpg']",,
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 2:36 PM UTC",semáforos con fallas madero y churubusco,eléctrico,2,0,1,0,https://twitter.com/mtygob/status/1804161387452625340#m,,,
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 2:36 PM UTC",semáforos con fallas de abril y junco de la vega de abril y pirineos de abril y paricutín junco de la vega y pirineos paricutín y libertad río pánuco y luis elizondo aramberri y fleteros simón bolívar y moisés sáenz,eléctrico,3,0,1,0,https://twitter.com/mtygob/status/1804161385653240048#m,,,
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 2:36 PM UTC",semáforos con fallas colón y guerrero por caída de estructura río panuco y palestina hilario martínez y de abril de abril y sinaloa de abril y tepic de abril y libertad de abril y junco de la vega,eléctrico,1,0,1,0,https://twitter.com/mtygob/status/1804161383933616144#m,,,
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 2:36 PM UTC",semáforos con fallas ocampo y emilio carranza madero y valencia madero y gonzalitos madero y aguirre pequeño aztlán y las rocas aztlán y cabezada aztlán y apolo aztlán y esquisto aztlán y hornablendas,eléctrico,1,0,1,0,https://twitter.com/mtygob/status/1804161381668675928#m,,,
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 2:36 PM UTC",semáforos con fallas zuazua y espinosa zuazua y ruperto martínez zaragoza y washington garza sada y alfonso reyes revolución y alfonso reyes washington y escobedo emilio carranza y washington juárez y ocampo,eléctrico,1,0,1,0,https://twitter.com/mtygob/status/1804161379517006138#m,,,
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 2:24 PM UTC",actualización cierres viales morones prieto retorno frente al parque españa,no se relaciona,5,0,1,0,https://twitter.com/mtygob/status/1804158548957450319#m,,,
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 2:24 PM UTC",actualización cierres viales morones prieto y san francisco carriles exprés morones prieto y zuazua carriles exprés pedro martinez y sinaloa para evitar ingreso al exprés de constitución morones prieto y tlaxcala carriles exprés,problema vial,6,4,1,0,https://twitter.com/mtygob/status/1804158435954405438#m,,,
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 2:51 AM UTC",cierres a la vialidad por inundaciones zona centro aramberri y de noviembre debido a postes de cfe derribados,inundación,8,1,0,0,https://twitter.com/mtygob/status/1803984066896891927#m,,,
@rayelizalder,Ray Elizalde,"Jun 22, 2024 · 12:27 AM UTC",ta víctima de alberto hallan a hombre sin vida dentro de arroyo topo chico a la altura del municipio de apodaca despliegue se da sobre la avenida concordia policía municipal y aei en la zona víctima está desnuda es un varón de unos años y quedó atorado en una roca,no se relaciona,38,12,1,1,https://twitter.com/rayelizalder/status/1804310297663930673#m,"['https://pbs.twimg.com/media/GQoymDfXkAEDgPc.jpg', 'https://pbs.twimg.com/media/GQoymDjXQAAbOdR.jpg', 'https://pbs.twimg.com/media/GQoymDhWoAAfYPQ.jpg']",,
@joluisgarcia,José Luis García C,"Jun 21, 2024 · 11:08 AM UTC",despertamosjuntos ya al aire am lasnoticiasmty,no se relaciona,21,0,1,0,https://twitter.com/joluisgarcia/status/1804109118833053939#m,,,
@ZyntiaVanegas,Zyntia Vanegas,"Jun 20, 2024 · 11:05 AM UTC",aquí estamos hoy más temprano las noticias nmás monterrey con josé luis garcía y zyntia vanegas jueves vía youtube,no se relaciona,43,4,6,0,https://twitter.com/ZyntiaVanegas/status/1803745989095739574#m,,,
@gaby_lozoyag,Gaby Lozoya,"Jun 19, 2024 · 10:46 PM UTC",tormenta tropical alberto su amplía circulación abarca el noreste oriente península de yucatán y sur de texas,lluvia,165,15,6,0,https://twitter.com/gaby_lozoyag/status/1803560073727267140#m,,['https://video.twimg.com/ext_tw_video/1803560035642978304/pu/pl/vWg-iTebAmI0Td2D.m3u8?tag=12'],
@SkyAlertStorm,SkyAlert Storm,"Jun 19, 2024 · 10:44 PM UTC",miramar tamaulipas durante esta mañana se registró la presencia de una probable nube rotor o rodillo cuya formación ocurre por la enorme diferencia de dirección de los vientos que anteceden la llegada del ciclóntropical alberto al país en las primeras horas de mañana,no se relaciona,1104,236,12,7,https://twitter.com/SkyAlertStorm/status/1803559417712951736#m,,['https://video.twimg.com/ext_tw_video/1803557813391638528/pu/pl/r4pluWZQOXBO7fY0.m3u8?tag=12'],
@MauroMoralesMtz,Mauro Morales,"Jun 19, 2024 · 2:35 PM UTC",imagen de radar actual muestra las lluvias avanzando sobre texas girando por efecto del ciclón hacia nl llegarán en las siguientes horas atento,lluvia,426,57,8,1,https://twitter.com/MauroMoralesMtz/status/1803436494335648124#m,['https://pbs.twimg.com/media/GQcX7qPbwAAgr6q.jpg'],,
@MauroMoralesMtz,Mauro Morales,"Jun 18, 2024 · 2:30 PM UTC",proyección de desplazamiento del posible ciclón uno en el golfo de méxico para los siguientes días,no se relaciona,1241,161,52,4,https://twitter.com/MauroMoralesMtz/status/1803072894874116537#m,,,
@ZyntiaVanegas,Zyntia Vanegas,"Jun 12, 2024 · 1:17 PM UTC",estamos celebrando hoy a joluisgarcia,no se relaciona,218,4,19,0,https://twitter.com/ZyntiaVanegas/status/1800880156682473706#m,['https://pbs.twimg.com/media/GP4C9QFXkAAybp_.jpg'],,
@ZyntiaVanegas,Zyntia Vanegas,"Jun 10, 2024 · 12:03 PM UTC",las noticias nmás monterrey con josé luis garcía y zyntia vanegas lunes vía youtube,no se relaciona,19,1,2,0,https://twitter.com/ZyntiaVanegas/status/1800136720471687619#m,,,
@ZyntiaVanegas,Zyntia Vanegas,"Jun 6, 2024 · 12:06 PM UTC",las noticias nmás monterrey con josé luis garcía y zyntia vanegas jueves vía youtube,no se relaciona,13,2,0,0,https://twitter.com/ZyntiaVanegas/status/1798687820552532167#m,,,
@visionmty1,visionmty,"Jun 21, 2024 · 10:22 PM UTC",se registra derrumbe en sabinas hidalgo un derrumbe se registro esta mañana en sabinas hidalgo en donde hasta el momento no se registran personas lesionadas hechos registrados a la altura del km de la carretera libre a laredo elementos de pc realizan labores de maniobras,no se relaciona,1,0,1,0,https://twitter.com/visionmty1/status/1804278789066875327#m,,['https://video.twimg.com/ext_tw_video/1804278733383024640/pu/pl/sbM2zfKIpz9Z2dVp.m3u8?tag=12'],
@visionmty1,visionmty,"Jun 21, 2024 · 10:15 PM UTC",aplican plan dniiie en la huasteca elementos de la séptima zona militar implementó c el plan dniiie para el rescate de familias en la zona de la huasteca además de la remoción de escombros en la col el escorial en santa catarina nl video zayra villagrán,no se relaciona,2,1,0,0,https://twitter.com/visionmty1/status/1804276913420021858#m,,['https://video.twimg.com/ext_tw_video/1804276714928807936/pu/pl/0AYJU3GWRZiqkHoH.m3u8?tag=12'],
@visionmty1,visionmty,"Jun 21, 2024 · 5:45 PM UTC",actualización vialidades cerradas por inundación,inundación,2,0,0,0,https://twitter.com/visionmty1/status/1804209074504110319#m,"['https://pbs.twimg.com/media/GQnWj0BW0AAqp4r.jpg', 'https://pbs.twimg.com/media/GQnWj0BXoAE2h43.jpg', 'https://pbs.twimg.com/media/GQnWj0BWoAAVOhh.jpg', 'https://pbs.twimg.com/media/GQnWjz_WcAAbOri.jpg']",,
@visionmty1,visionmty,"Jun 21, 2024 · 2:55 PM UTC",visión política por el visor dejar de lado vendetas políticas y atender a damnficiados la prioridad medir e indemnizar con la misma vara delinea claudia sheinbaum lo que será su presidencia columna completa,no se relaciona,0,0,0,0,https://twitter.com/visionmty1/status/1804166238865691009#m,['https://pbs.twimg.com/media/GQmvnpRWsAAc8ta.png'],,
@visionmty1,visionmty,"Jun 21, 2024 · 2:49 PM UTC",rebasa presa la boca el de capacidad aumentan extracción con las lluvias y escurrimientos que se presentan la presa de la boca ya llegó al de su capacidad por lo que la conaguamx determinó duplicar la cantidad de desfogue de agua detalle,lluvia,2,0,0,0,https://twitter.com/visionmty1/status/1804164739481670000#m,"['https://pbs.twimg.com/media/GQmuPn4XsAAM9Cr.jpg', 'https://pbs.twimg.com/media/GQmuPn4W8AAp0kT.jpg', 'https://pbs.twimg.com/media/GQmuPn3W8AA3UrF.jpg']",,
@visionmty1,visionmty,"Jun 20, 2024 · 10:11 PM UTC",entregaremos la casa en excelente estado tec de mty el tec de mty emitió un comunicado luego de que se diera a conocer en rrss la inundación que sufrió la casa diáfana premio principal del sorteo que tendría verificativo dentro de unos dias detalles,inundación,3,5,1,0,https://twitter.com/visionmty1/status/1803913492908445884#m,"['https://pbs.twimg.com/media/GQjJsZfXIAAREAm.jpg', 'https://pbs.twimg.com/media/GQjJwOdWYAAwEYn.jpg', 'https://pbs.twimg.com/media/GQjJwOoWMAABM97.jpg', 'https://pbs.twimg.com/media/GQjJwOzWwAAExVS.jpg']",,
@visionmty1,visionmty,"Jun 20, 2024 · 6:57 PM UTC",se inunda la casa diáfana del sorteo tec la casa del sorteo tec cuyo costo oscila en los millones de pesos se inundó esta mañana tras las fuertes y constantes lluvias registradas en el estado a consecuencia de la tormenta alberto detalles,lluvia,25,8,2,1,https://twitter.com/visionmty1/status/1803864793666691479#m,,['https://video.twimg.com/ext_tw_video/1803864710250442752/pu/pl/GB1nApZ62NpRP06E.m3u8?tag=12'],
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 22, 2024 · 12:22 AM UTC",niveles de las presas en nuevoleón de junio de a las hrs presa la boca namo lluvias almacenamiento mm presa cerro prieto almacenamiento mm presa el cuchillo almacenamiento mm,lluvia,153,36,9,3,https://twitter.com/LCAlatorre/status/1804308975107621147#m,"['https://pbs.twimg.com/media/GQoxcUPakAE0iQ5.jpg', 'https://pbs.twimg.com/media/GQoxcU8akAUJZK9.jpg', 'https://pbs.twimg.com/media/GQoxcU8akAYDDUQ.jpg']",,
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 21, 2024 · 9:36 PM UTC",cerro prieto al prácticamente mm somosconagua,no se relaciona,834,83,19,2,https://twitter.com/LCAlatorre/status/1804267106575241557#m,,['https://video.twimg.com/ext_tw_video/1804266987633184768/pu/pl/ObF2DUisCB7hHvb2.m3u8?tag=12'],
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 21, 2024 · 9:28 PM UTC",niveles de las presas en nuevoleón de junio de a las hrs presa la boca namo lluvias almacenamiento mm presa cerro prieto almacenamiento mm presa el cuchillo almacenamiento mm somosconagua,lluvia,790,107,28,14,https://twitter.com/LCAlatorre/status/1804265183151550757#m,,,
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 21, 2024 · 7:23 PM UTC",atentamente conagua somosconagua,no se relaciona,71,7,3,1,https://twitter.com/LCAlatorre/status/1804233676902854845#m,['https://pbs.twimg.com/media/GQns9kMXEAMlbFS.jpg'],,
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 21, 2024 · 6:26 PM UTC",niveles de las presas en nuevoleón de junio de a las hrs presa la boca namo lluvias almacenamiento mm presa cerro prieto almacenamiento mm presa el cuchillo almacenamiento mm,lluvia,973,132,39,16,https://twitter.com/LCAlatorre/status/1804219252544880998#m,,,
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 21, 2024 · 3:51 PM UTC",hermosas imágenes de presa libertad que belleza somosconagua ocrb,no se relaciona,528,63,22,3,https://twitter.com/LCAlatorre/status/1804180421585891413#m,"['https://pbs.twimg.com/media/GQm8h9EakAMOjeb.jpg', 'https://pbs.twimg.com/media/GQm8iCGakAE02SL.jpg', 'https://pbs.twimg.com/media/GQm8iCPakAMAstZ.jpg']",,
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 21, 2024 · 3:33 PM UTC",presa libertad el almacenamiento esta a la elev con un volumen de millones de m representa un somosconagua ocrb,no se relaciona,312,36,15,2,https://twitter.com/LCAlatorre/status/1804175717237678216#m,,,
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 21, 2024 · 3:23 PM UTC",niveles de las presas en nuevoleón de junio de a las hrs presa la boca namo lluvias almacenamiento mm presa cerro prieto almacenamiento mm presa el cuchillo almacenamiento mm,lluvia,1070,126,32,19,https://twitter.com/LCAlatorre/status/1804173253503602807#m,,,
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 21, 2024 · 3:22 PM UTC",corte de lluvias de las hrs del día miércoles de junio a las hrs del viernes de junio registradas en las estaciones automáticas del ocrb somosconagua,eléctrico,80,14,5,0,https://twitter.com/LCAlatorre/status/1804172967913382150#m,['https://pbs.twimg.com/media/GQm1wNQakAYsMVF.jpg'],,
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 21, 2024 · 3:21 AM UTC",niveles de las presas en nuevoleón de junio de a las hrs presa la boca namo lluvias almacenamiento mm presa cerro prieto almacenamiento mm presa el cuchillo almacenamiento mm,lluvia,1508,221,45,21,https://twitter.com/LCAlatorre/status/1803991611027714464#m,,,
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 21, 2024 · 2:55 AM UTC",almacenamiento presa libertad horas volumen m elevación msnm equivalente casi al somosconagua,no se relaciona,676,57,13,1,https://twitter.com/LCAlatorre/status/1803984974929879172#m,,['https://video.twimg.com/ext_tw_video/1803984938049638402/pu/pl/nZk5Ung84NnZq6LK.m3u8?tag=12'],
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 21, 2024 · 2:44 AM UTC",como medida preventiva ante las lluvias que sigue generando alberto ahora como bajapresión remanente a las h se incrementó la extracción de ms a ms por vertedor controlado en la presa la boca se encuentra al de llenado con ingresos de ms,lluvia,262,34,8,1,https://twitter.com/LCAlatorre/status/1803982361962385714#m,['https://pbs.twimg.com/media/GQkIZgSakAAqGcK.jpg'],,
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 21, 2024 · 12:36 AM UTC",en el gráfico se describen los sistemas meteorológicos qué esta insidiendo en méxico aparece da zona con potencial de desarrollo ciclonico de probabilidad en el golfo de méxico pendientesatentos y a la orden somosconagua,no se relaciona,214,49,8,6,https://twitter.com/LCAlatorre/status/1803949975555961314#m,['https://pbs.twimg.com/media/GQjq8WmXcAACgHE.jpg'],,
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 21, 2024 · 12:28 AM UTC",niveles de las presas en nuevoleón de junio de a las hrs presa la boca namo lluvias almacenamiento mm presa cerro prieto almacenamiento mm presa el cuchillo almacenamiento mm,lluvia,1137,165,38,14,https://twitter.com/LCAlatorre/status/1803947949983989973#m,['https://pbs.twimg.com/media/GQjpGb5akAE4gki.jpg'],,
