Usuario,Nombre,Fecha,Texto,Tipo,Nivel,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs
@Informativo3651,Informativo365,"Jun 20, 2024 · 3:50 AM UTC",ultimahora se suspende en nl el servicio del metro y transmetro a partir de las del jueves hasta horas del mismo día por condiciones meteorológicas tormentatropical alberto lluvia,lluvia,,6,4,0,0,https://twitter.com/Informativo3651/status/1803636589735686484#m,['https://pbs.twimg.com/media/GQfN67aX0AAK4sZ.jpg'],,
@Informativo3651,Informativo365,"Jun 18, 2024 · 4:02 PM UTC",infórmate nuevoleon informa que se extiende la suspensión de clases ante las fuertes lluvias que se esperan para la entidad la disposición aplica a partir de este miércoles de junio en el turno matutino la salida será a las del día,lluvia,,2,2,1,0,https://twitter.com/Informativo3651/status/1803095987826692434#m,['https://pbs.twimg.com/media/GQXiPuFXoAAK1sV.jpg'],,
@Informativo3651,Informativo365,"Jun 18, 2024 · 12:39 AM UTC",ante el pronóstico de lluvias intensas por la llegada del primer potencial ciclónico de la temporada el gobierno de nl llamó a la población a entrar en alerta máxima y anunció la suspensión de clases la tarde del miércoles y ambos turnos del jueves,lluvia,,3,1,1,0,https://twitter.com/Informativo3651/status/1802863589885125073#m,"['https://pbs.twimg.com/media/GQUO4Y0XYAEY7M6.jpg', 'https://pbs.twimg.com/media/GQUO4aCX0AAY_64.jpg']",,
@Informativo3651,Informativo365,"May 27, 2024 · 12:46 AM UTC",infórmate tras calor infernal de en la zona metropolitana de monterrey cae lluvia y granizo,lluvia,,14,3,0,0,https://twitter.com/Informativo3651/status/1794892904445710785#m,,['https://video.twimg.com/ext_tw_video/1794892792549777408/pu/pl/eH7aMdJFVkurjn2c.m3u8?tag=12'],
@Informativo3651,Informativo365,"Apr 17, 2024 · 9:44 PM UTC",precaucion se presenta lluvia y granizo en la zona sur de monterrey extreme precaución al conducir pavimento resbaladizo,lluvia,,15,1,2,0,https://twitter.com/Informativo3651/status/1780713888792920185#m,,['https://video.twimg.com/ext_tw_video/1780713785432682496/pu/pl/ipucS0d5WWSNZuY1.m3u8?tag=12'],
@Informativo3651,Informativo365,"Apr 14, 2024 · 10:03 PM UTC",incendiovehicular incendio de camión urbano de la ruta sobre la avenida eloy cavazos a la altura de la colonia héctor caballero tráfico pesado en la zona,eléctrico,,6,3,0,0,https://twitter.com/Informativo3651/status/1779631469209497967#m,"['https://pbs.twimg.com/media/GLKFU5RWMAA99_c.jpg', 'https://pbs.twimg.com/media/GLKFVEQWAAA7FpK.jpg']",,
@Informativo3651,Informativo365,"Mar 26, 2024 · 11:18 PM UTC",urgente en éstos momentos se registra incendio en la empresa coparmex ubicada en la av san nicolás movilidadsn arbsanjorge gobsannicolas,eléctrico,,7,2,0,0,https://twitter.com/Informativo3651/status/1772765088694301175#m,,['https://video.twimg.com/ext_tw_video/1772765073984892928/pu/pl/wbI23F7CCOyWlzLE.m3u8?tag=12'],
@Informativo3651,Informativo365,"Mar 26, 2024 · 6:49 PM UTC",conductor de un tráiler muere en un aparatoso accidente vial tras impactarse con un vehículo particular en dr gonzález nl hasta el momento se desconoce la identidad del hombre,no se relaciona,,9,4,1,1,https://twitter.com/Informativo3651/status/1772697461598912547#m,"['https://pbs.twimg.com/media/GJni8aoWgAASxcI.jpg', 'https://pbs.twimg.com/media/GJni8bUXEAEyk7I.jpg']",,
@ParqueChipinque,Parque Ecológico Chipinque A.B.P.,"Jun 20, 2024 · 7:55 PM UTC",las fuertes lluvias han impactado significativamente al parque ecológico chipinque les compartimos estas imágenes para puedan ver el estado actual de nuestra reserva natural durante estos eventos climáticos chipinque lluviastropicales tormentaalberto,lluvia,,767,163,8,3,https://twitter.com/ParqueChipinque/status/1803879473215082803#m,,['https://video.twimg.com/ext_tw_video/1803879324493185024/pu/pl/MQavV-t_C1ws8QYh.m3u8?tag=12'],
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 2:51 AM UTC",cierres a la vialidad por inundaciones zona centro conchello y san nicolas ruiz cortines y conchello constitución carriles ordinarios y dr coss constitución carriles ordinarios y padre mier carriles express de las avenidas moroes prieto y constitución,inundación,,9,2,2,0,https://twitter.com/mtygob/status/1803984061037449586#m,,,
@telediariomty,@telediariomty,"Jun 21, 2024 · 2:47 AM UTC",conduce con precaución protección civil reporta fuerte lluvia en carretera monterreyreynosa,lluvia,,7,1,0,0,https://twitter.com/telediariomty/status/1803983021487624485#m,,,
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 21, 2024 · 12:28 AM UTC",niveles de las presas en nuevoleón de junio de a las hrs presa la boca namo lluvias almacenamiento mm presa cerro prieto almacenamiento mm presa el cuchillo almacenamiento mm,lluvia,,1098,162,38,14,https://twitter.com/LCAlatorre/status/1803947949983989973#m,['https://pbs.twimg.com/media/GQjpGb5akAE4gki.jpg'],,
@cesarmty,César Cepeda,"Jun 21, 2024 · 1:18 AM UTC",importante después de alberto en el golfo de méxico está en proceso de formación otro ciclón de probabilidad y que en caso de que se confirme se llamaría berly y se espera que traiga más lluvias a nuevo león en los próximos días,lluvia,,1475,304,47,58,https://twitter.com/cesarmty/status/1803960626458337550#m,['https://pbs.twimg.com/media/GQj0itAXgAASl0P.jpg'],,
@nelvaldez,Nelson Valdez,"Jun 20, 2024 · 11:03 PM UTC",otra banda convectiva más se aproxima a la zona metropolitana de monterrey continúan la lluvia de manera intermitente durante la noche pm climadel alberto,lluvia,,1015,128,30,6,https://twitter.com/nelvaldez/status/1803926724000067608#m,['https://pbs.twimg.com/media/GQjVyu8asAAHW2O.jpg'],,
@samuel_garcias,Samuel García,"Jun 20, 2024 · 8:41 PM UTC",ya abrimos la compuerta de la boca para comenzar con el almacenamiento controlado toda el agua directa a el cuchillo y las lluvias siguen sigamos con mucha precaución y sin arriesgarnos,lluvia,,2311,232,151,15,https://twitter.com/samuel_garcias/status/1803890890705887532#m,,['https://video.twimg.com/amplify_video/1803890776650453001/pl/QP7X9hDjlGD46-2O.m3u8?tag=16'],
@elnortelocal,elnortelocal,"Jun 20, 2024 · 8:30 PM UTC",local la casa del tec ubicada en santa catarina y que será rifada este sábado sufre inundaciones por las lluvias de la tormenta alberto más información en,inundación,,37,13,5,1,https://twitter.com/elnortelocal/status/1803888060171718708#m,,['https://video.twimg.com/ext_tw_video/1803888007209984000/pu/pl/kdU2UaE3QVmJttZc.m3u8?tag=12'],
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 20, 2024 · 7:05 PM UTC",niveles de las presas en nuevoleón de junio de a las hrs presa la boca namo lluvias almacenamiento mm presa cerro prieto almacenamiento mm presa el cuchillo almacenamiento mm,lluvia,,518,100,41,3,https://twitter.com/LCAlatorre/status/1803866743389196299#m,,,
@Angel_MedellinN,Angel Medellín Reportero,"Jun 20, 2024 · 7:11 PM UTC",ciudadano graba inundación en la avenida vía tampico y constituyentes de nuevo león arualsanpedrogg juliocesarcano pcnuevoleon rayelizalder tormentaalberto tormentatropicalalberto,inundación,,31,8,0,1,https://twitter.com/Angel_MedellinN/status/1803868262603853988#m,,['https://video.twimg.com/ext_tw_video/1803868208887402498/pu/pl/UOaIDPeqiGhK3fa7.m3u8?tag=12'],
@samuel_garcias,Samuel García,"Jun 20, 2024 · 6:34 PM UTC",la presa de la boca está al de su capacidad y las lluvias continúan vinimos a evaluar la apertura de las compuertas de la presa en las próximas horas por favor quédense en casa no salgan y ante cualquier emergencia llamen al gracias licmariajulia por ayudarnos a,lluvia,,401,46,47,2,https://twitter.com/samuel_garcias/status/1803859025756590140#m,,['https://video.twimg.com/amplify_video/1803858713079615491/pl/6oXmVcrgqZRrwF6y.m3u8?tag=16'],
@PC_NuevoLeon,Protección Civil NL,"Jun 20, 2024 · 6:01 PM UTC",ponteatento lluvia fuerte en carretera a mamulique en salinas victoria extreme precauciones y modere su velocidad al conducir seguiremos informando todasytodossomosproteccióncivil,lluvia,,25,5,0,0,https://twitter.com/PC_NuevoLeon/status/1803850661509181657#m,,['https://video.twimg.com/ext_tw_video/1803850623718481920/pu/pl/WVYmdYQW8NnHVjw_.m3u8?tag=12'],
@mtygob,Gobierno Monterrey,"Jun 20, 2024 · 6:00 PM UTC",en este momento compañeros de pcmty se encuentran atendiendo el reporte de deslave del carril express en av constitución y av venustiano carranza se pide a la ciudadanía evitar circular por la zona y extremar precauciones,inundación,,373,88,10,9,https://twitter.com/mtygob/status/1803850344562331887#m,['https://pbs.twimg.com/media/GQiQUTfakAM9eIc.jpg'],,
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 4:06 AM UTC",precaución por lluvias y encharcamientos en carretera nacional monterrey nl,lluvia,,8,2,0,0,https://twitter.com/nmasmonterrey/status/1804002965876793490#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 3:46 AM UTC",deja lluvia a vecinos sin luz col mitras norte en monterrey nl,lluvia,,8,1,3,0,https://twitter.com/nmasmonterrey/status/1803997948444893545#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 3:18 AM UTC",cierran paso deprimido por lluvias en ave garza sada y ave del estado en monterrey,lluvia,,16,3,0,0,https://twitter.com/nmasmonterrey/status/1803990925284094231#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 3:08 AM UTC",queda familia atrapada en casa por lluvias al interior del parque la huasteca,lluvia,,10,4,0,0,https://twitter.com/nmasmonterrey/status/1803988313008660704#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 2:41 AM UTC",viviendas se encuentran en riesgo por inundaciones en colonia la independencia en monterrey nl,inundación,,9,2,0,0,https://twitter.com/nmasmonterrey/status/1803981541665652974#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 2:46 PM UTC",corriente tira barda de bodega causa inundación en santa catarina nl,inundación,,6,0,0,0,https://twitter.com/nmasmonterrey/status/1803801550059417649#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 2:35 PM UTC",deja cuatro muertos inundaciones y cierres viales lluvias en nuevo león,inundación,,8,1,0,0,https://twitter.com/nmasmonterrey/status/1803798717461393534#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 2:28 PM UTC",sufren vecinos daños por inundación en col el escorial en santa catarina nl,inundación,,3,0,0,0,https://twitter.com/nmasmonterrey/status/1803796991366877355#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 2:10 PM UTC",incomunicada comunidad de san juan tras lluvias en santiago nuevo león,lluvia,,10,2,0,0,https://twitter.com/nmasmonterrey/status/1803792647988895864#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 12:17 PM UTC",se cierra el carril exprés a la altura de zaragoza por desborde del río santa catarina nuevo león,inundación,,16,3,0,1,https://twitter.com/nmasmonterrey/status/1803764072346697855#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 11:56 AM UTC",aumenta el nivel de agua en el río santa catarina por lluvias de alberto en nuevo león,lluvia,,10,3,0,0,https://twitter.com/nmasmonterrey/status/1803758867165114463#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 11:51 AM UTC",cierre por inundación en ave constitución tras lluvia en monterrey nl,inundación,,11,4,0,0,https://twitter.com/nmasmonterrey/status/1803757534697705581#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 5:25 AM UTC",protección civil de nuevo león se mantiene alerta por lluvias a través de nmas,lluvia,,10,0,0,0,https://twitter.com/nmasmonterrey/status/1803660382680076621#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 3:22 AM UTC",se intensificarán las lluvias esta noche en nuevo león a través de nmas,lluvia,,15,0,0,1,https://twitter.com/nmasmonterrey/status/1803629570857316493#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 1:14 AM UTC",cierran vialidad por inundación en ave constitución y padre mier en monterrey,inundación,,14,4,0,0,https://twitter.com/nmasmonterrey/status/1803597213308010779#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 12:57 AM UTC",aumenta nivel en río santa catarina por lluvias de alberto en nl,lluvia,,13,0,0,0,https://twitter.com/nmasmonterrey/status/1803593008735993959#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 19, 2024 · 11:35 PM UTC",elementos de protección civil apoya a hombre ante riesgo por lluvias en col altavista en monterrey nl,lluvia,,11,1,0,0,https://twitter.com/nmasmonterrey/status/1803572314941878358#m,,,
@info7mty,INFO7,"Jun 21, 2024 · 4:07 AM UTC",las intensas lluvias provocadas por la tormenta alberto impactaron el paseo santa lucía con árboles inclinados al cauce y un cambio en el color del agua,lluvia,,9,0,0,0,https://twitter.com/info7mty/status/1804003278281212017#m,,,
@info7mty,INFO7,"Jun 21, 2024 · 2:36 AM UTC",impresionante capta dron como luce el parque ecológico la huasteca tras las lluvias que ha dejado alberto en nuevo león,lluvia,,127,21,3,0,https://twitter.com/info7mty/status/1803980296469017004#m,,['https://video.twimg.com/ext_tw_video/1803980241544564736/pu/pl/7zZhuJNdupckA9MJ.m3u8?tag=12'],
@info7mty,INFO7,"Jun 21, 2024 · 1:56 AM UTC",tras las lluvias por la tormenta tropical alberto el gobernador manolo jiménez salinas informó que no hubo incidentes graves en coahuila,lluvia,,4,0,0,0,https://twitter.com/info7mty/status/1803970111205704051#m,,,
@info7mty,INFO7,"Jun 21, 2024 · 12:20 AM UTC",nuevo león inicia evaluación de daños por las lluvias de la tormenta alberto enfocándose en reparar carriles afectados en avenidas importantes de monterrey,lluvia,,4,0,1,0,https://twitter.com/info7mty/status/1803946149650317327#m,,,
@info7mty,INFO7,"Jun 20, 2024 · 10:46 PM UTC",tres tramos distintos de avenida constitución sufrieron daños por las lluvias de la depresión tropical alberto,lluvia,,86,15,0,0,https://twitter.com/info7mty/status/1803922394454663649#m,,['https://video.twimg.com/ext_tw_video/1803922290817536000/pu/pl/FWcccv1uFe7-4Gl-.m3u8?tag=12'],
@info7mty,INFO7,"Jun 20, 2024 · 10:23 PM UTC",las lluvias de la tormenta tropical alberto trajeron consigo escurrimientos que a toda velocidad pasaron por la parte baja de la casa del tec que este sábado será rifada,lluvia,,2,0,0,0,https://twitter.com/info7mty/status/1803916549423817143#m,,,
@info7mty,INFO7,"Jun 20, 2024 · 10:23 PM UTC",los escurrimientos causados por las intensas lluvias están invadiendo las avenidas en varios puntos generando dificultades en la movilidad de automovilistas,lluvia,,6,0,1,0,https://twitter.com/info7mty/status/1803916540942643500#m,,,
@info7mty,INFO7,"Jun 20, 2024 · 9:10 PM UTC",durante la tarde de este jueves se realizó la apertura de las compuertas de la presa la boca ante la importante captación por las lluvias de alberto,lluvia,,26,4,1,1,https://twitter.com/info7mty/status/1803898295045267713#m,,['https://video.twimg.com/ext_tw_video/1803887988188807168/pu/pl/mtokoJE0AJ5bizmx.m3u8?tag=12'],
@info7mty,INFO7,"Jun 20, 2024 · 8:10 PM UTC",el primer ciclón de la temporada del atlántico alberto se degradó de tormenta a depresión tropical pero aún dejará lluvias torrenciales en la región,lluvia,,3,0,0,0,https://twitter.com/info7mty/status/1803883210595590550#m,,,
@info7mty,INFO7,"Jun 20, 2024 · 6:30 PM UTC",deslave en av constitución y av venustiano carranza protección civil está respondiendo al reporte de deslave en el carril express se recomienda a los ciudadanos evitar circular por la zona y tomar precauciones,inundación,,46,9,1,1,https://twitter.com/info7mty/status/1803857990967087546#m,,['https://video.twimg.com/ext_tw_video/1803857951746064384/pu/pl/0Bf664mCvYpG4ev2.m3u8?tag=12'],
@ABCNoticiasMX,ABCNoticias.mx,"Jun 19, 2024 · 12:49 AM UTC",ante los pronósticos de fuertes lluvias en nuevo león comparte con abc noticias cualquier situación de riesgo o afectaciones,lluvia,,9,2,0,0,https://twitter.com/ABCNoticiasMX/status/1803228632443138465#m,['https://pbs.twimg.com/media/GQZa4PLXkAAROuv.jpg'],,
@ABCNoticiasMX,ABCNoticias.mx,"Jun 21, 2024 · 4:29 AM UTC",así aumentó el nivel de las presas tras lluvias de alberto en nuevo león actualización presa libertad ha captado el de su totalidad,lluvia,,87,26,1,3,https://twitter.com/ABCNoticiasMX/status/1804008762920845622#m,['https://pbs.twimg.com/media/GQkdzK2XsAAj3_h.jpg'],,
@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 11:31 PM UTC",el río santa catarina lleva más fuerza esta tarde tras dos días de fuertes lluvias por alberto,lluvia,,63,7,2,0,https://twitter.com/ABCNoticiasMX/status/1803933682576568554#m,,['https://video.twimg.com/ext_tw_video/1803933622484824064/pu/pl/_gbG7jZ9s2RH88kl.m3u8?tag=12'],
@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 10:00 PM UTC",la cola de caballo en santiago nuevo león se desbordó durante la tarde de hoy por los efectos de las lluvias de alberto los escalones que llevan al punto turístico tienen considerables escurrimientos un trabajador del sitio captó el panorama en el sur del estado,inundación,,9397,2102,132,88,https://twitter.com/ABCNoticiasMX/status/1803910827898294680#m,,['https://video.twimg.com/ext_tw_video/1803910681508356096/pu/pl/08ZY99QMIp97XCMt.m3u8?tag=12'],
@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 8:39 PM UTC",así aumentó el nivel de las presas en tan solo horas de lluvias por alberto,lluvia,,50,8,10,5,https://twitter.com/ABCNoticiasMX/status/1803890397258592614#m,['https://pbs.twimg.com/media/GQi0wRFXIAAQVPf.jpg'],,
@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 7:51 PM UTC",al corte de las pm así va el nivel actual de las presas en nuevo león tras las fuertes lluvias que ocasionó alberto fuente dr luis carlos alatorre director general del organismo de cuenca rio bravo de la conagua,lluvia,,49,16,10,4,https://twitter.com/ABCNoticiasMX/status/1803878338974581057#m,['https://pbs.twimg.com/media/GQipyP8WAAAj5hk.jpg'],,
